TRACT2020,H202010020,H202010030,H202020010,H202020012,H202020020,H202020040,H202021010,H202030011,H202033010,H202033025,H202060010,H202062010,H202070010,H202070020,H202070030,H202070040,H202070070,H202072010,H202072020,H202081011,H202090012,H202090093,H202091012,H202091093,H202092021
48479001202,2588,777,0.42813,0.11326,0.03049,89000,0.49621,0.32046,0.19691,0.06878,0.99189,0.26141,0.08259,0.0,0.13281,0.72913,0.9442,0.26641,0.02767,0.5251,0.993,0.907,4,4,1.0
48479001104,3085,952,0.33549,0.06092,0.05526,125000,0.30765,0.30462,0.28782,0.14781,0.97439,0.15976,0.00732,0.00551,0.129,0.58801,0.85636,0.03571,0.02075,0.22164,0.99,0.891,4,4,1.0
48439122802,5826,1707,0.33265,0.01113,0.11436,154200,0.34125,0.12595,0.22906,0.0805,0.73395,0.1415,0.0,0.0,0.10158,0.592,0.98842,0.01933,0.00861,0.13533,0.818,0.693,4,4,1.0
48021950700,4671,1785,0.08295,0.0521,0.05519,173400,0.11403,0.33445,0.09748,0.05652,0.24492,0.0,0.04973,0.02526,0.19304,0.28091,0.84946,0.06891,0.01141,0.14174,0.707,0.617,3,3,1.0
48019000200,3169,1195,0.11494,0.02092,0.017,301300,0.0624,0.39582,0.15397,0.0202,0.15021,0.01675,0.23272,0.09561,0.43818,0.15806,0.74518,0.0,0.0,0.13891,0.314,0.392,2,2,1.0
48019000400,2442,1086,0.13964,0.03867,0.12857,186500,0.10701,0.57551,0.01934,0.08067,0.22195,0.00356,0.08812,0.0,0.39431,0.15725,0.77579,0.04052,0.0,0.1547,0.518,0.504,3,3,1.0
48479000109,2005,536,0.17506,0.08209,0.0613,81300,0.46521,0.32649,0.22761,0.05586,1.0,0.23244,0.19271,0.0,0.06944,0.26434,0.89757,0.08955,0.00644,0.43843,0.943,0.805,4,4,1.0
48479000108,3968,928,0.34577,0.11207,0.06442,119800,0.4594,0.17888,0.24569,0.08644,0.99773,0.21434,0.01675,0.00126,0.08571,0.42392,0.61773,0.12931,0.01295,0.2597,0.973,0.848,4,4,1.0
48479001815,1401,413,0.36474,0.18886,0.03137,95300,0.36765,0.25666,0.08475,0.04069,0.98144,0.14509,0.22523,0.0,0.37988,0.39258,0.72222,0.06053,0.04381,0.38741,0.864,0.727,4,4,1.0
48479000602,2468,556,0.42666,0.08094,0.03667,57700,0.48359,0.21583,0.39388,0.13493,0.99757,0.24731,0.5299,0.0081,0.07641,0.23203,0.90033,0.08633,0.0,0.3777,0.94,0.801,4,4,1.0
48479001402,3243,854,0.41721,0.06792,0.04243,69400,0.45413,0.24356,0.27869,0.13568,0.98674,0.26079,0.16107,0.0,0.04474,0.51033,0.88702,0.07377,0.0051,0.37354,0.98,0.863,4,4,1.0
48479000904,3795,955,0.41217,0.09634,0.09432,76500,0.5859,0.2911,0.24921,0.07536,0.96416,0.34853,0.09316,0.0,0.09221,0.5892,0.89639,0.10157,0.05684,0.47016,0.995,0.916,4,4,1.0
48245006300,1314,492,0.28234,0.13008,0.30684,50600,0.11631,0.34146,0.13821,0.03349,0.98554,0.0063,0.0,0.0,0.34487,0.43227,0.66711,0.12602,0.01671,0.32927,0.842,0.711,4,4,1.0
48245006400,1629,577,0.45455,0.14038,0.05736,44000,0.3186,0.34835,0.23917,0.06753,0.9515,0.14286,0.01556,0.00307,0.18388,0.18103,0.78501,0.06066,0.0,0.29983,0.905,0.763,4,4,1.0
48245006500,3268,1199,0.29293,0.00667,0.06477,61000,0.25644,0.17348,0.14429,0.06518,0.88372,0.15941,0.0,0.00184,0.0784,0.37339,0.83167,0.11093,0.05167,0.21018,0.796,0.677,4,4,1.0
48245006700,2368,804,0.2234,0.02861,0.0487,55100,0.3425,0.09701,0.25,0.05405,0.83826,0.12723,0.0664,0.0,0.19115,0.21368,0.9507,0.00498,0.0,0.24751,0.573,0.537,3,3,1.0
48245006800,1850,715,0.26293,0.03916,0.15123,80300,0.17631,0.1986,0.18322,0.07297,0.83459,0.14286,0.00726,0.00432,0.13543,0.27796,0.94196,0.00839,0.01801,0.16084,0.871,0.734,4,4,1.0
48161000102,1376,546,0.12936,0.05678,0.10827,97100,0.17156,0.34799,0.163,0.08648,0.09811,0.0,0.30947,0.0,0.39868,0.30015,0.65969,0.03663,0.00169,0.29304,0.831,0.704,4,4,1.0
48161000101,2833,1110,0.1688,0.0,0.01443,189800,0.10441,0.20901,0.16937,0.0646,0.28345,0.01019,0.32902,0.036,0.31608,0.22263,0.75169,0.0,0.0,0.20991,0.302,0.387,2,2,1.0
48141010212,7190,2683,0.06259,0.00857,0.02523,131800,0.05042,0.13679,0.12933,0.05897,0.76551,0.04877,0.0,0.0,0.05194,0.33797,0.32403,0.00559,0.0,0.01454,0.123,0.269,1,1,1.0
48141004317,4177,1757,0.12782,0.02447,0.03934,240900,0.12363,0.06261,0.26295,0.11468,0.86857,0.09951,0.0,0.0,0.1475,0.91693,0.85784,0.01309,0.0,0.06431,0.642,0.58,3,3,1.0
48113013804,3924,1359,0.0683,0.06034,0.01406,237300,0.1704,0.33922,0.10522,0.06753,0.5344,0.05439,0.0,0.00127,0.07739,0.25593,0.98167,0.01104,0.0,0.04709,0.469,0.478,2,2,1.0
48113013902,5026,1632,0.0778,0.05086,0.04309,183600,0.20872,0.32904,0.08578,0.04318,0.64226,0.12872,0.0,0.0,0.0764,0.12356,0.99377,0.05882,0.01754,0.13971,0.63,0.573,3,3,1.0
48113014001,5240,2040,0.02777,0.02402,0.021,248000,0.1065,0.23333,0.13382,0.075,0.45859,0.05818,0.00707,0.0208,0.09814,0.22004,0.67905,0.0049,0.03527,0.04363,0.569,0.534,3,3,1.0
48221160210,6518,2640,0.03022,0.02008,0.21165,272700,0.01454,0.58561,0.01515,0.04971,0.08024,0.00194,0.0,0.0,0.01932,0.03605,0.58507,0.01061,0.0,0.01515,0.127,0.272,1,1,1.0
48029161902,9989,2397,0.11379,0.02879,0.02368,137800,0.28304,0.20609,0.13767,0.04595,0.74532,0.06946,0.16174,0.21964,0.04273,0.27171,0.39337,0.0267,0.01965,0.15019,0.649,0.583,3,3,1.0
48091310404,5183,1560,0.18445,0.01026,0.17071,196200,0.17257,0.22244,0.13526,0.04727,0.58074,0.0644,0.11494,0.0,0.04118,0.40749,0.88568,0.06282,0.0,0.09615,0.559,0.528,3,3,1.0
48091310503,4730,2450,0.07061,0.02367,0.07204,247900,0.02378,0.29714,0.08898,0.03446,0.29049,0.03503,0.0096,0.00444,0.1601,0.61181,0.40418,0.08449,0.0,0.17429,0.564,0.531,3,3,1.0
48039661602,2894,1070,0.12267,0.0,0.02314,159500,0.23433,0.17383,0.05421,0.06738,0.57187,0.09003,0.28058,0.0,0.08469,0.27505,0.72027,0.01402,0.0,0.0,0.17,0.305,1,1,1.0
48039661601,6446,2567,0.08291,0.00234,0.03461,183300,0.07968,0.25282,0.17569,0.0529,0.35852,0.0136,0.1364,0.0,0.08583,0.38691,0.85506,0.02143,0.0,0.11102,0.351,0.412,2,2,1.0
48091310604,2929,1125,0.03346,0.016,0.01081,187300,0.02594,0.33244,0.07289,0.0833,0.28064,0.00633,0.05118,0.0,0.33824,0.17139,0.76882,0.02756,0.0,0.07911,0.281,0.374,2,2,1.0
48091310501,5133,1543,0.21761,0.03694,0.0747,207900,0.17106,0.26507,0.20091,0.06487,0.60335,0.07396,0.05392,0.03409,0.0326,0.49617,0.7442,0.06286,0.01133,0.08296,0.887,0.747,4,4,1.0
48135001000,5986,1824,0.08093,0.02577,0.03948,153200,0.25947,0.23849,0.11568,0.10541,0.69913,0.03959,0.01229,0.0,0.10324,0.24273,0.98378,0.05263,0.0,0.1727,0.642,0.58,3,3,1.0
48453002211,4399,1231,0.06797,0.02843,0.04351,201800,0.21407,0.14054,0.12023,0.1689,0.87293,0.08042,0.12727,0.0,0.02688,0.35053,0.31621,0.05605,0.0107,0.08123,0.698,0.612,3,3,1.0
48453002500,6121,2973,0.05819,0.00639,0.03938,459300,0.02268,0.21224,0.04541,0.05212,0.35125,0.00569,0.0,0.0018,0.0363,0.52815,0.92869,0.0296,0.03328,0.02624,0.324,0.397,2,2,1.0
48085031708,4362,2131,0.08161,0.0,0.03048,441200,0.01547,0.27687,0.09948,0.03576,0.43352,0.01403,0.0,0.0,0.06903,0.43306,0.94801,0.03566,0.01552,0.04786,0.266,0.366,2,2,1.0
48453002436,2639,691,0.14248,0.00289,0.02731,157500,0.44937,0.21274,0.12156,0.07048,0.88518,0.10722,0.37345,0.0,0.14268,0.21523,0.71588,0.08394,0.0,0.15485,0.584,0.544,3,3,1.0
48439121905,5750,2276,0.46417,0.15114,0.06255,216700,0.26357,0.1964,0.16081,0.08313,0.90017,0.22193,0.0,0.00087,0.18276,0.97476,0.92962,0.08568,0.0,0.27592,0.933,0.793,4,4,1.0
48113019040,8381,3094,0.14557,0.00582,0.05188,334900,0.05784,0.0947,0.10181,0.15607,0.82401,0.02008,0.0,0.00024,0.04917,0.72336,0.75722,0.085,0.01876,0.0669,0.68,0.599,3,3,1.0
48113018506,3214,1503,0.25903,0.01131,0.07058,-1,0.11224,0.04325,0.12375,0.11419,0.8743,0.07306,0.0,0.0056,0.165,0.98967,0.97111,0.167,0.07817,0.11111,0.865,0.729,4,4,1.0
48113010904,3930,1769,0.29873,0.0277,0.09951,-1,0.15897,0.04466,0.31995,0.07125,0.96997,0.07397,0.0,0.0,0.06846,0.97684,0.84729,0.12041,0.02925,0.32843,0.922,0.78,4,4,1.0
48113014132,2628,1025,0.16324,0.02732,0.04313,336600,0.04878,0.0722,0.21171,0.07915,0.79338,0.03058,0.0,0.0,0.03936,0.64422,0.91659,0.06634,0.00764,0.04878,0.656,0.587,3,3,1.0
48029181725,5440,2192,0.1287,0.00411,0.08727,165700,0.11608,0.19389,0.12089,0.07721,0.76563,0.02789,0.0,0.0,0.06882,0.70147,0.79779,0.01734,0.03033,0.1104,0.669,0.593,3,3,1.0
48121020110,5828,1759,0.02424,0.0,0.06929,355300,0.02848,0.08186,0.03809,0.03415,0.47426,0.0048,0.0,0.0,0.01346,0.13984,0.09927,0.0,0.00886,0.0,0.031,0.155,1,1,1.0
48121021626,2786,948,0.01798,0.00633,0.07033,686900,0.01613,0.22152,0.0116,0.02692,0.31945,0.02398,0.0,0.0,0.03756,0.0,0.11878,0.01688,0.0,0.01793,0.048,0.185,1,1,1.0
48121021737,5398,2011,0.04471,0.00497,0.03293,330300,0.05746,0.07111,0.06962,0.04705,0.63079,0.05754,0.0,0.01575,0.0378,0.52663,0.48469,0.01641,0.00195,0.02884,0.233,0.346,1,1,1.0
48355003004,3308,1138,0.30134,0.00703,0.03639,-1,0.15878,0.10633,0.20299,0.03295,0.58736,0.02094,0.39727,0.0,0.08668,0.76421,0.86356,0.26274,0.0,0.19596,0.614,0.563,3,3,1.0
48355005605,5383,1598,0.38343,0.1383,0.10146,41300,0.37476,0.34731,0.32353,0.081,0.96489,0.05357,0.06464,0.00242,0.20537,0.31806,0.89259,0.19712,0.06213,0.46245,0.998,0.934,4,4,1.0
48355000602,2168,822,0.0678,0.04015,0.0,58800,0.25443,0.1983,0.14112,0.08164,0.9774,0.03616,0.0,0.0,0.15083,0.2809,0.94835,0.12895,0.05705,0.34185,0.785,0.669,4,4,1.0
48355005803,4052,1289,0.15869,0.03413,0.03534,137200,0.15182,0.33825,0.08379,0.10242,0.62858,0.00302,0.2469,0.0,0.11103,0.24284,0.71724,0.0737,0.0,0.24903,0.649,0.583,3,3,1.0
48355006205,1523,893,0.02035,0.0,0.03021,574800,0.0,0.46361,0.0224,0.0,0.24622,0.0,0.0,0.0,0.5566,0.24688,0.68868,0.0,0.0,0.06159,0.03,0.151,1,1,1.0
48355005103,2560,1171,0.07109,0.0,0.0,383700,0.0262,0.30999,0.09991,0.0332,0.15508,0.0,0.02166,0.0,0.60372,0.29063,0.60135,0.0538,0.0,0.05892,0.124,0.27,1,1,1.0
48355005104,1379,675,0.08992,0.03852,0.03279,336400,0.02646,0.28148,0.08444,0.02973,0.04278,0.0,0.06763,0.0,0.59239,0.4496,0.86534,0.08296,0.0,0.15111,0.399,0.44,2,2,1.0
48029161801,4112,1189,0.10172,0.02523,0.12428,127500,0.15888,0.18755,0.21783,0.05593,0.8463,0.0425,0.0,0.0,0.04651,0.31542,0.53729,0.04542,0.04136,0.07653,0.674,0.595,3,3,1.0
48029181722,5014,1552,0.03391,0.01031,0.03303,169400,0.03126,0.22745,0.04961,0.04926,0.68568,0.01762,0.0,0.0014,0.0,0.24246,0.90142,0.01353,0.00036,0.03866,0.2,0.325,1,1,1.0
48029181730,4126,1448,0.15148,0.02555,0.08808,138700,0.06257,0.21478,0.14917,0.08895,0.7826,0.02314,0.0,0.0,0.00275,0.2414,0.8595,0.01243,0.0,0.06699,0.422,0.452,2,2,1.0
48029131507,6084,1683,0.17103,0.02198,0.06034,86500,0.28426,0.20677,0.17291,0.04372,0.81607,0.07442,0.0,0.0,0.1,0.34895,1.0,0.02793,0.03423,0.20974,0.724,0.628,3,3,1.0
48029131608,6822,2193,0.21245,0.00593,0.07448,182800,0.05512,0.21614,0.23575,0.05424,0.72911,0.04557,0.0,0.0,0.0262,0.46379,0.37655,0.05335,0.0,0.05746,0.44,0.462,2,2,1.0
48245001301,6384,2263,0.17603,0.08617,0.00346,100000,0.26724,0.31595,0.08573,0.05247,0.73763,0.11771,0.06899,0.06532,0.09226,0.24703,0.90694,0.07777,0.0,0.32612,0.722,0.627,3,3,1.0
48121021738,3296,1504,0.07813,0.02261,0.07295,318400,0.02769,0.20146,0.10106,0.05552,0.55552,0.02698,0.0,0.02913,0.09615,0.72906,0.24099,0.04521,0.0,0.01662,0.44,0.462,2,2,1.0
48121021735,3775,1678,0.03963,0.0,0.0669,281700,0.03759,0.06734,0.14779,0.04318,0.62834,0.01993,0.0,0.01113,0.09785,0.90196,0.75323,0.02563,0.03005,0.04052,0.497,0.492,2,2,1.0
48453002432,3286,995,0.08241,0.03618,0.07447,275000,0.19382,0.24121,0.06332,0.04869,0.74589,0.0595,0.26571,0.0,0.10682,0.15003,0.49282,0.02111,0.0,0.20804,0.415,0.448,2,2,1.0
48245007002,4801,1816,0.23419,0.03249,0.0427,172000,0.20261,0.16795,0.15694,0.09665,0.72547,0.07609,0.0,0.04645,0.08144,0.59174,0.74861,0.10573,0.02492,0.31388,0.912,0.769,4,4,1.0
48245005600,2640,852,0.18144,0.0,0.0666,48600,0.37387,0.17723,0.06103,0.11136,0.98258,0.22165,0.0,0.0,0.23174,0.35644,0.93327,0.07864,0.02431,0.32629,0.754,0.648,4,4,1.0
48479001103,1410,506,0.29362,0.08103,0.02628,65000,0.33686,0.23123,0.2253,0.06312,0.97163,0.33005,0.1485,0.0,0.04887,0.82908,0.91353,0.03953,0.0,0.32609,0.877,0.739,4,4,1.0
48479001716,5736,1721,0.09902,0.01511,0.03685,130900,0.17372,0.17606,0.08425,0.03731,0.95938,0.17802,0.0,0.0,0.05491,0.17277,0.90829,0.01976,0.0,0.05927,0.221,0.339,1,1,1.0
48479001718,2357,849,0.16419,0.03887,0.04895,171600,0.14692,0.45701,0.08716,0.08019,0.95969,0.15129,0.0,0.0,0.04176,0.3602,0.98871,0.05771,0.01203,0.29682,0.843,0.712,4,4,1.0
48479001719,3482,1074,0.18265,0.02328,0.07751,134200,0.27007,0.32682,0.18715,0.06634,0.93711,0.12458,0.00625,0.00144,0.04107,0.35462,0.87857,0.0419,0.02567,0.14339,0.902,0.761,4,4,1.0
48439113116,3928,1921,0.13442,0.0,0.10384,261400,0.05993,0.05258,0.11556,0.07052,0.77877,0.03752,0.0,0.0,0.15709,0.93712,0.94998,0.03384,0.01978,0.18532,0.676,0.597,3,3,1.0
48439123100,3191,1050,0.4235,0.12095,0.07852,83100,0.24677,0.25143,0.11333,0.07333,0.90254,0.09604,0.0,0.05265,0.1954,0.44889,0.70192,0.25905,0.04312,0.49619,0.963,0.835,4,4,1.0
48439101302,3113,960,0.41003,0.09688,0.08057,98000,0.27998,0.15938,0.27083,0.09155,0.80597,0.13649,0.0,0.00161,0.05975,0.56628,0.93438,0.03438,0.02356,0.21563,0.952,0.818,4,4,1.0
48439110806,5039,1889,0.05319,0.01853,0.03013,214500,0.03968,0.17893,0.07941,0.07065,0.31078,0.02328,0.0,0.0,0.04596,0.11848,0.49949,0.01323,0.00244,0.02859,0.215,0.335,1,1,1.0
48121021631,6108,2043,0.03109,0.02252,0.0199,334400,0.03302,0.20264,0.06167,0.05223,0.51424,0.02246,0.0,0.00131,0.00873,0.04295,0.50849,0.00441,0.01488,0.04307,0.19,0.317,1,1,1.0
48479001601,4587,1221,0.18269,0.02375,0.04429,141600,0.21725,0.2326,0.20803,0.10181,0.99281,0.1835,0.00614,0.00349,0.06293,0.53292,0.93784,0.05242,0.01433,0.24161,0.942,0.803,4,4,1.0
48113018501,4847,1271,0.16109,0.05193,0.02299,135700,0.30616,0.21951,0.12982,0.08397,0.84258,0.17748,0.0,0.00103,0.03199,0.38331,0.96877,0.02046,0.0,0.11644,0.659,0.589,3,3,1.0
48363000600,3352,1269,0.11844,0.04019,0.06423,115500,0.08976,0.26793,0.12845,0.11068,0.13246,0.02415,0.03246,0.0,0.12362,0.47673,0.93646,0.0985,0.0,0.13239,0.751,0.646,4,4,1.0
48157670102,3377,1026,0.19959,0.04776,0.09972,110100,0.15461,0.23977,0.30312,0.08617,0.99763,0.06805,0.0,0.0,0.04469,0.37548,0.8743,0.06725,0.00949,0.01852,0.843,0.712,4,4,1.0
48157670602,2159,587,0.16674,0.01704,0.04462,110100,0.20016,0.15843,0.16695,0.08059,0.97962,0.07859,0.01493,0.0,0.02653,0.54423,0.98507,0.00681,0.02703,0.0,0.704,0.615,3,3,1.0
48029121701,5551,1723,0.1164,0.00522,0.04104,173900,0.07181,0.23447,0.065,0.08593,0.63502,0.04533,0.00443,0.0,0.04543,0.35651,0.94848,0.02322,0.0,0.04817,0.327,0.399,2,2,1.0
48029121605,2041,733,0.16273,0.0191,0.04772,138600,0.0883,0.35607,0.07503,0.04508,0.44194,0.02719,0.0,0.01764,0.0317,0.28229,0.97094,0.00682,0.0,0.07503,0.317,0.394,2,2,1.0
48029131610,4293,1154,0.08553,0.00867,0.01455,132100,0.1099,0.07279,0.21144,0.09644,0.83252,0.02733,0.06192,0.0,0.03431,0.44444,0.56151,0.00693,0.01326,0.05459,0.49,0.489,2,2,1.0
48157671002,5591,2182,0.11411,0.02979,0.06697,169200,0.08301,0.30477,0.08112,0.06761,0.70399,0.03798,0.01063,0.0,0.03323,0.1844,0.80904,0.01329,0.01028,0.04491,0.532,0.512,3,3,1.0
48157671001,5576,2202,0.02367,0.02997,0.04995,233600,0.07569,0.40009,0.08084,0.05864,0.4453,0.0,0.00294,0.00753,0.07518,0.04355,0.96472,0.00545,0.04353,0.0931,0.486,0.487,2,2,1.0
48157670902,9323,2930,0.03786,0.0,0.04601,216900,0.13344,0.06962,0.13823,0.07519,0.93983,0.0508,0.02082,0.0,0.0,0.1093,0.10683,0.0,0.00838,0.04812,0.25,0.356,1,1,1.0
48091310804,5317,1788,0.0948,0.00336,0.0515,252300,0.11768,0.21868,0.0632,0.07617,0.62987,0.01364,0.08941,0.00094,0.04843,0.25734,0.41352,0.0783,0.00041,0.0632,0.456,0.471,2,2,1.0
48091310905,3065,1043,0.0,0.0,0.01413,439900,0.0,0.34228,0.0,0.02675,0.16542,0.0,0.13426,0.0,0.03426,0.20848,0.49167,0.01822,0.0,0.04794,0.033,0.159,1,1,1.0
48091310614,1488,551,0.09348,0.098,0.08616,317100,0.10734,0.39927,0.0,0.04435,0.13306,0.01899,0.07425,0.00739,0.34012,0.09817,0.8012,0.03811,0.0,0.18875,0.481,0.484,2,2,1.0
48091310611,3573,1341,0.06969,0.0,0.01746,234000,0.03365,0.35272,0.04549,0.06633,0.27148,0.01079,0.36063,0.0,0.11427,0.09124,0.52048,0.0,0.0,0.03952,0.059,0.203,1,1,1.0
48091310610,2228,824,0.04623,0.0,0.05076,116400,0.21176,0.30583,0.12379,0.00673,0.32092,0.04022,0.61188,0.0,0.12619,0.11266,0.45917,0.0,0.0,0.09102,0.137,0.28,1,1,1.0
48091310612,1942,709,0.02884,0.0,0.0,252800,0.04722,0.31171,0.16643,0.16272,0.22503,0.0,0.17774,0.0,0.33676,0.14315,0.58279,0.01975,0.0,0.04513,0.255,0.359,2,2,1.0
48091310904,7577,3070,0.06718,0.0,0.01388,216900,0.08975,0.11726,0.06775,0.1135,0.33417,0.02203,0.09082,0.0,0.04836,0.3372,0.11097,0.0,0.0,0.01433,0.083,0.231,1,1,1.0
48091310708,3173,1273,0.05444,0.0,0.03758,331600,0.03748,0.50746,0.03378,0.00756,0.11157,0.01493,0.00488,0.01009,0.11227,0.04839,0.72873,0.0,0.0,0.01414,0.045,0.18,1,1,1.0
48091310707,3558,1271,0.01518,0.0,0.11978,407000,0.0208,0.30921,0.05114,0.05115,0.12619,0.00977,0.00701,0.0,0.10932,0.11383,0.20392,0.0,0.0,0.0,0.043,0.177,1,1,1.0
48091310613,3605,1668,0.13232,0.04796,0.00737,274100,0.03447,0.46403,0.03837,0.0,0.23079,0.0111,0.02588,0.0,0.21506,0.09958,0.77976,0.0048,0.0,0.0,0.137,0.28,1,1,1.0
48091310705,2975,1007,0.02857,0.00993,0.0,302800,0.08131,0.29692,0.07547,0.02756,0.45311,0.02005,0.03873,0.00168,0.0,0.0,0.57498,0.0,0.00071,0.06753,0.122,0.268,1,1,1.0
48091310706,4692,1633,0.10124,0.05573,0.0188,376300,0.02233,0.29577,0.08206,0.09271,0.23529,0.00282,0.11084,0.0,0.0,0.16283,0.57318,0.0,0.0,0.10472,0.233,0.346,1,1,1.0
48091310803,5242,2055,0.07612,0.00876,0.02183,390300,0.01859,0.33285,0.02238,0.02175,0.24037,0.00351,0.05341,0.0,0.02003,0.2562,0.26419,0.05401,0.0,0.06472,0.115,0.262,1,1,1.0
48091310405,3404,1457,0.07462,0.02677,0.03321,231300,0.05225,0.2814,0.07275,0.052,0.36604,0.00837,0.0,0.00235,0.02083,0.27739,0.48185,0.0,0.00838,0.04049,0.244,0.353,1,1,1.0
48091310609,3341,1445,0.13499,0.02491,0.02206,300000,0.06135,0.34533,0.06159,0.07543,0.24993,0.01036,0.12508,0.0,0.11404,0.16732,0.43777,0.09619,0.0,0.05398,0.379,0.428,2,2,1.0
48091310302,5218,2440,0.09611,0.02992,0.03385,307600,0.04653,0.32705,0.09057,0.04599,0.29705,0.0,0.0,0.05941,0.06906,0.49817,0.65395,0.12664,0.0,0.08074,0.44,0.462,2,2,1.0
48091310406,5520,1498,0.02808,0.01068,0.00835,244300,0.03779,0.26702,0.03538,0.0846,0.47228,0.00613,0.02622,0.0,0.08659,0.23569,0.21829,0.04406,0.0,0.03338,0.177,0.309,1,1,1.0
48091310301,3529,1253,0.09099,0.03591,0.0,349000,0.08765,0.28013,0.0407,0.07283,0.20062,0.011,0.00373,0.00198,0.06562,0.30352,0.84489,0.04469,0.0,0.09577,0.343,0.408,2,2,1.0
48493000406,4994,1575,0.14798,0.0127,0.02642,223500,0.08361,0.22921,0.13143,0.02543,0.49159,0.00596,0.26182,0.0,0.0917,0.07449,0.59458,0.0,0.0,0.07365,0.104,0.251,1,1,1.0
48493000405,2174,782,0.00414,0.0,0.04033,235700,0.07043,0.20332,0.07033,0.02576,0.24563,0.0,0.2102,0.0,0.02736,0.00414,0.53234,0.02174,0.0,0.1202,0.04,0.173,1,1,1.0
48029131505,5944,1446,0.08631,0.01107,0.03969,148700,0.11019,0.05325,0.18603,0.11205,0.89855,0.06991,0.0,0.0,0.0,0.38829,0.30636,0.0,0.0,0.01591,0.242,0.352,1,1,1.0
48029131614,4161,1063,0.10286,0.00753,0.07428,149700,0.11251,0.07714,0.06585,0.07306,0.79332,0.05134,0.06034,0.0,0.05679,0.30161,0.22981,0.0,0.05212,0.03951,0.362,0.419,2,2,1.0
48355006201,2297,879,0.12059,0.0,0.02809,306100,0.01336,0.30262,0.04892,0.05703,0.18981,0.0,0.0,0.0,0.21377,0.26643,0.32469,0.0,0.0,0.0,0.035,0.162,1,1,1.0
48355005804,2291,689,0.09153,0.0,0.06405,141000,0.04539,0.07402,0.0,0.07246,0.68878,0.00988,0.1708,0.04627,0.10169,0.44805,0.73142,0.0,0.0,0.03048,0.124,0.27,1,1,1.0
48355006203,1679,721,0.08577,0.09847,0.0,228800,0.04487,0.32455,0.0,0.08398,0.01965,0.0,0.0,0.0,0.0,0.35438,0.4258,0.0,0.0,0.11234,0.142,0.283,1,1,1.0
48355003205,2139,814,0.2978,0.0,0.13703,159000,0.0,0.11179,0.10565,0.12295,0.72511,0.0,0.01034,0.0,0.06437,0.9252,0.5977,0.02211,0.0,0.0,0.388,0.435,2,2,1.0
48355003206,4567,1952,0.28421,0.06045,0.02856,122300,0.11257,0.17879,0.09734,0.05978,0.75454,0.00396,0.0,0.0,0.02546,0.71798,0.78982,0.06711,0.0,0.11424,0.511,0.501,3,3,1.0
48355002707,1340,717,0.27388,0.0,0.03663,160100,0.0241,0.15481,0.07671,0.01791,0.56418,0.0,0.0,0.0,0.08429,0.74925,0.59387,0.0,0.0,0.0,0.057,0.201,1,1,1.0
48355002708,4069,2154,0.33921,0.01393,0.03043,132800,0.06394,0.19591,0.03528,0.07692,0.50135,0.0,0.03865,0.01106,0.03191,0.7162,0.56584,0.07753,0.00802,0.12349,0.565,0.532,3,3,1.0
48355005603,3697,1508,0.20115,0.26393,0.107,-1,0.19863,0.50729,0.13395,0.06519,0.9267,0.06134,0.0,0.00054,0.09916,0.44953,0.96117,0.0126,0.0,0.2069,0.794,0.675,4,4,1.0
48355005604,2437,1021,0.10962,0.09598,0.07388,86200,0.26868,0.42311,0.08815,0.04473,0.96225,0.04768,0.03092,0.03283,0.01353,0.10776,0.88986,0.02938,0.0,0.25759,0.62,0.567,3,3,1.0
48355005606,693,285,0.27417,0.2807,0.53394,64200,0.37448,0.58246,0.18246,0.03319,0.84271,0.06716,0.0,0.0,0.16422,0.49928,0.73607,0.17193,0.0,0.2807,0.867,0.73,4,4,1.0
48355001703,3638,1298,0.20836,0.03929,0.08381,82000,0.2916,0.33821,0.34284,0.10308,0.97416,0.02819,0.01433,0.0,0.02112,0.48571,0.98869,0.03467,0.03706,0.26425,0.964,0.836,4,4,1.0
48355001202,2285,904,0.20359,0.04425,0.04828,99700,0.29904,0.31637,0.14491,0.04245,0.7523,0.03199,0.0,0.1046,0.17593,0.56403,0.9216,0.14712,0.02746,0.18252,0.9,0.758,4,4,1.0
48355001201,1386,703,0.33478,0.00711,0.0,308600,0.09042,0.09957,0.10953,0.0267,0.61616,0.03039,0.0,0.01804,0.28702,0.89346,0.63489,0.16216,0.07447,0.13798,0.573,0.537,3,3,1.0
48355003003,2287,987,0.14604,0.0,0.01726,184500,0.07245,0.26748,0.17224,0.07127,0.57543,0.0,0.00872,0.00131,0.0436,0.82618,0.96609,0.07092,0.02894,0.04762,0.656,0.587,3,3,1.0
48355001905,3384,1018,0.11998,0.01473,0.08193,122900,0.19486,0.13752,0.08153,0.10461,0.97547,0.02442,0.0,0.0,0.01261,0.28517,0.7129,0.09234,0.0,0.15128,0.501,0.494,2,2,1.0
48355006204,3172,1463,0.0,0.0,0.25702,346800,0.17668,0.26179,0.0,0.0,0.42434,0.0,0.0,0.0,0.32111,0.11286,0.78329,0.0,0.0,0.01846,0.039,0.171,1,1,1.0
48355006202,1477,794,0.11688,0.09698,0.0,453800,0.00905,0.35264,0.0,0.0,0.16791,0.0,0.0,0.0,0.2917,0.15708,0.5058,0.0,0.0,0.03149,0.078,0.225,1,1,1.0
