BG2020,H202010020,H202010030,H202020010,H202020012,H202020020,H202020040,H202021010,H202030011,H202033010,H202033025,H202060010,H202062010,H202070010,H202070020,H202070030,H202070040,H202070070,H202072010,H202072020,H202081011,H202090012,H202090093,H202091012,H202091093,H202092021
481130165361,1413,293,0.5782,0.0,0.30793,298200,0.38125,0.19113,0.54266,0.22788,0.81599,0.11549,0.0,0.0,0.0,0.67091,1.0,0.24573,0.0,0.06143,0.901,0.748,4,4,1.0
481130165362,1539,474,0.04613,0.0,0.09841,216200,0.36465,0.16878,0.09494,0.1345,0.82846,0.13589,0.0,0.0,0.0,0.10071,1.0,0.0,0.0,0.19198,0.399,0.434,2,2,1.0
481130166151,1917,594,0.04409,0.02525,0.04603,-1,0.0491,0.16162,0.08081,0.04434,0.91601,0.02675,0.0,0.0,0.07188,0.42932,0.8125,0.0303,0.04878,0.04209,0.613,0.548,3,3,1.0
481130166262,2392,679,0.28228,0.0,0.17279,-1,0.14653,0.09573,0.243,0.06982,0.80811,0.00719,0.0,0.04139,0.06345,0.55953,0.91448,0.13255,0.0,0.04418,0.75,0.632,3,3,1.0
481130166161,3224,661,0.02065,0.0,0.07557,181700,0.07393,0.22239,0.17095,0.11818,0.97953,0.01512,0.0,0.0,0.03644,0.29622,0.22886,0.0,0.0,0.01967,0.31,0.385,2,2,1.0
481130166172,2408,717,0.07404,0.01255,0.18293,57000,0.10104,0.26081,0.12692,0.00498,0.8642,0.01962,0.0,0.0,0.13196,0.44477,0.86562,0.02789,0.0,0.01534,0.538,0.506,3,3,1.0
481130166211,2053,631,0.02923,0.0,0.08075,92500,0.16149,0.22029,0.35658,0.1096,0.96006,0.01368,0.0,0.0,0.0,0.31417,0.48177,0.0317,0.0,0.13471,0.578,0.528,3,3,1.0
481130166213,560,219,0.51964,0.0,0.13684,-1,0.63663,0.11872,0.12329,0.06071,0.85893,0.38593,0.73162,0.0,0.19485,0.325,0.96691,0.0,0.0,0.07306,0.557,0.517,3,3,1.0
481130166241,1445,417,0.07889,0.0,0.18025,148000,0.08884,0.09113,0.07194,0.04498,0.84844,0.01522,0.0,0.0,0.0,0.17163,0.58273,0.0,0.0,0.10072,0.131,0.264,1,1,1.0
481130166162,1550,530,0.02129,0.01887,0.07454,94000,0.05296,0.10755,0.12642,0.08839,0.80774,0.0,0.01043,0.00323,0.07826,0.04078,0.39478,0.03396,0.01115,0.03962,0.614,0.549,3,3,1.0
481130166182,1141,500,0.0,0.0,0.01505,-1,0.06876,0.278,0.13,0.12796,0.81858,0.02111,0.0,0.0,0.25816,0.09553,0.72552,0.056,0.0,0.082,0.475,0.473,2,2,1.0
481130166201,2213,556,0.22904,0.05216,0.09819,73700,0.17582,0.29676,0.07914,0.10393,0.75463,0.09531,0.0,0.0,0.12441,0.13918,0.94961,0.0,0.0,0.04496,0.578,0.528,3,3,1.0
481130166212,1360,547,0.01397,0.0128,0.05556,95100,0.33751,0.12249,0.11335,0.03382,0.88897,0.06545,0.62706,0.0,0.0,0.16471,0.55576,0.0,0.0,0.14077,0.325,0.394,2,2,1.0
481130166222,1757,447,0.08253,0.02237,0.02013,94500,0.04447,0.1745,0.32886,0.03415,0.95561,0.0,0.0,0.0,0.0,0.23392,0.21477,0.04027,0.06077,0.05369,0.541,0.508,3,3,1.0
481130166281,3014,1015,0.03417,0.0,0.20707,94600,0.09136,0.04433,0.28966,0.02455,0.98772,0.0,0.0,0.0,0.08723,0.49204,0.23831,0.0,0.0,0.00493,0.189,0.308,1,1,1.0
481130172031,1374,551,0.13791,0.0,0.03815,422000,0.05819,0.04174,0.3539,0.05095,0.78967,0.02837,0.0,0.0,0.15749,0.60844,0.8211,0.0,0.0,0.0,0.291,0.374,2,2,1.0
481130173111,1658,529,0.10796,0.0,0.0594,392000,0.10246,0.20416,0.21928,0.04704,0.66164,0.10823,0.0,0.0,0.09418,0.26598,0.96233,0.01512,0.0,0.00756,0.475,0.473,2,2,1.0
481130166312,2440,869,0.0168,0.04718,0.02334,100400,0.01613,0.42808,0.03567,0.01885,0.98893,0.0,0.0,0.0,0.0,0.28115,0.313,0.0,0.0,0.0,0.127,0.261,1,1,1.0
481130172011,1758,533,0.14334,0.03189,0.07034,332200,0.54062,0.13508,0.29456,0.04778,0.8322,0.20848,0.0,0.0,0.26279,0.56997,0.92254,0.10694,0.01507,0.04315,0.929,0.771,4,4,1.0
481130166321,1711,548,0.10462,0.0,0.06505,96200,0.0,0.04015,0.07482,0.0678,0.80888,0.0,0.0,0.0,0.0,0.61718,0.81022,0.07482,0.0,0.0,0.271,0.362,2,2,1.0
481130166332,2245,902,0.08241,0.0,0.05697,109500,0.0,0.14856,0.13858,0.0,0.96704,0.0,0.0,0.0,0.0,0.0,0.35366,0.0,0.01773,0.0,0.135,0.267,1,1,1.0
481130167091,1141,501,0.47765,0.00599,0.03468,86500,0.6108,0.18363,0.0,0.0,0.71166,0.25329,0.0,0.0,0.0653,0.24978,1.0,0.09381,0.10778,0.10579,0.657,0.574,3,3,1.0
481130167041,2900,984,0.18931,0.02033,0.10892,96700,0.12758,0.29776,0.18801,0.04276,0.75207,0.00756,0.0,0.0,0.04094,0.27931,0.85965,0.01728,0.00598,0.08333,0.748,0.631,3,3,1.0
481130168031,2833,962,0.38857,0.04054,0.12646,328600,0.07732,0.19231,0.48649,0.19132,0.90999,0.00698,0.0,0.03071,0.11824,0.69009,1.0,0.10499,0.0,0.15904,0.942,0.787,4,4,1.0
481130176022,2303,597,0.26314,0.0,0.05024,339800,0.33203,0.20603,0.21106,0.1333,0.77464,0.15982,0.0,0.0,0.0,0.25402,0.95645,0.0,0.0,0.14405,0.517,0.495,3,3,1.0
481130167092,1845,762,0.57344,0.10761,0.15712,81500,0.14655,0.24672,0.35696,0.12575,0.90298,0.0248,0.0475,0.07751,0.0475,0.95593,0.73375,0.19554,0.0,0.38714,0.991,0.882,4,4,1.0
481130167111,2443,817,0.17233,0.0612,0.0,193200,0.27731,0.28152,0.34027,0.07573,0.99386,0.08282,0.0,0.0,0.0,0.4474,0.79559,0.26683,0.09719,0.27785,0.927,0.769,4,4,1.0
481130168023,1001,284,0.01099,0.0,0.0,239600,0.089,0.17606,0.15845,0.04296,0.92008,0.01566,0.0,0.0,0.16716,0.04096,0.41056,0.0,0.0,0.03521,0.108,0.243,1,1,1.0
481130168032,1090,484,0.0,0.0,0.07185,68200,0.0071,0.18595,0.0,0.05413,0.76697,0.0,0.0,0.0,0.06564,0.07706,0.77992,0.0,0.0,0.10124,0.05,0.176,1,1,1.0
481130168061,3706,977,0.09552,0.02149,0.08816,-1,0.04365,0.11054,0.23132,0.11954,0.97491,0.02115,0.0,0.0,0.0,0.46168,0.60389,0.06244,0.0,0.04504,0.661,0.577,3,3,1.0
481130170081,2331,709,0.08537,0.0,0.05726,237500,0.31089,0.06911,0.44852,0.12227,0.88546,0.16716,0.31021,0.0,0.07199,0.17761,0.20681,0.0,0.0,0.21862,0.494,0.483,2,2,1.0
481130170051,2132,504,0.39775,0.0,0.05215,267100,0.54466,0.07143,0.43056,0.16182,0.84053,0.29211,0.87857,0.0,0.1,0.48593,0.82679,0.0,0.0,0.26587,0.675,0.585,3,3,1.0
481130170072,4456,930,0.25785,0.0,0.14145,242900,0.47927,0.05376,0.40323,0.11737,0.9439,0.1729,0.63763,0.0,0.0,0.16158,0.63118,0.0,0.0,0.03333,0.493,0.482,2,2,1.0
481130170091,2845,751,0.32865,0.0,0.0125,282100,0.45441,0.0466,0.36085,0.15185,0.77891,0.19685,0.91263,0.0,0.11334,0.5891,0.72727,0.02796,0.0,0.05859,0.733,0.622,3,3,1.0
481130170062,3738,544,0.09624,0.11029,0.0,236100,0.12642,0.45588,0.31618,0.10326,0.48582,0.02983,0.15993,0.51632,0.0,0.32854,0.87868,0.05515,0.0,0.22978,0.864,0.717,4,4,1.0
481130170092,2272,546,0.24472,0.0,0.0,183600,0.52475,0.09158,0.25641,0.0647,0.85431,0.35765,0.92857,0.0,0.0,0.21479,0.60623,0.01648,0.0,0.09158,0.528,0.501,3,3,1.0
481130170071,1568,612,0.27934,0.0,0.0,299800,0.17448,0.37582,0.29412,0.08163,0.55293,0.02847,0.0,0.0,0.0,0.5625,0.89052,0.0,0.0,0.25654,0.503,0.488,3,3,1.0
481130170083,1759,697,0.01706,0.02296,0.02176,116600,0.08308,0.23529,0.12769,0.06765,0.52644,0.0,0.0,0.0,0.12217,0.33599,0.60453,0.11047,0.0,0.11191,0.543,0.509,3,3,1.0
481130171011,2530,624,0.09091,0.01282,0.0,198300,0.58407,0.14263,0.125,0.13992,0.86759,0.12592,0.0,0.0,0.0574,0.71462,0.78399,0.0,0.0,0.06571,0.588,0.534,3,3,1.0
481130171021,2277,589,0.51559,0.01698,0.04668,302400,0.45078,0.0764,0.49745,0.08608,0.91919,0.07112,0.48833,0.0,0.01833,0.35397,0.66833,0.01868,0.0,0.10526,0.78,0.652,4,4,1.0
481130176051,2139,610,0.27863,0.01967,0.04467,209900,0.30718,0.21803,0.37049,0.13511,0.99065,0.11784,0.0288,0.0,0.024,0.17532,0.928,0.01639,0.00839,0.20656,0.932,0.775,4,4,1.0
481130171013,2906,863,0.15451,0.03824,0.07251,204900,0.29755,0.20046,0.10197,0.06848,0.79387,0.20059,0.0336,0.0,0.0,0.24776,0.74623,0.00927,0.0,0.13905,0.662,0.578,3,3,1.0
481130173072,1311,391,0.0,0.0,0.01887,435100,0.19563,0.16624,0.11253,0.05645,0.6865,0.03395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10486,0.169,0.293,1,1,1.0
481130173102,1935,629,0.05788,0.08267,0.01895,619400,0.16681,0.18919,0.11924,0.08424,0.75711,0.02935,0.0,0.0,0.01101,0.05426,0.61635,0.08267,0.0,0.08267,0.593,0.536,3,3,1.0
481130172032,3533,1062,0.20634,0.01412,0.11481,-1,0.25124,0.37006,0.03578,0.08208,0.82479,0.20043,0.04518,0.0,0.09463,0.29946,0.58397,0.06591,0.0,0.16761,0.786,0.656,4,4,1.0
481130173083,918,231,0.27887,0.0,0.0,353600,0.24823,0.05628,0.21212,0.01525,0.73965,0.09292,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.0,0.073,0.205,1,1,1.0
481130172041,1701,493,0.1458,0.01014,0.18044,339200,0.22639,0.18864,0.50913,0.06114,0.95238,0.10144,0.03908,0.0,0.12433,0.73898,0.65187,0.04462,0.0,0.07505,0.878,0.729,4,4,1.0
481130172042,2778,566,0.06812,0.0,0.03386,171900,0.3388,0.23498,0.14841,0.08063,0.84629,0.1993,0.0,0.03924,0.13588,0.15774,0.71145,0.03534,0.0,0.16078,0.667,0.58,3,3,1.0
481130173141,2460,735,0.07439,0.0,0.09877,62600,0.16655,0.16735,0.1932,0.04837,0.85691,0.05852,0.0,0.0,0.0,0.0,0.23537,0.0,0.01915,0.0068,0.449,0.46,2,2,1.0
481130173071,944,336,0.01695,0.04762,0.01811,376000,0.14165,0.19345,0.1875,0.0,0.84534,0.00212,0.0,0.0,0.15365,0.38771,0.82368,0.0,0.0,0.04762,0.282,0.369,2,2,1.0
481130173152,1331,358,0.21412,0.0,0.14637,185800,0.37226,0.08939,0.40503,0.13749,0.85424,0.1446,0.0,0.0,0.25417,0.28249,0.58958,0.0,0.06811,0.10335,0.794,0.662,4,4,1.0
481130173081,2511,787,0.1131,0.0,0.00968,411600,0.04876,0.10292,0.26429,0.10076,0.78853,0.08636,0.0,0.0,0.0,0.23178,0.83736,0.0,0.0,0.0,0.211,0.324,1,1,1.0
481130173143,1769,608,0.01526,0.0,0.0,180800,0.14757,0.24013,0.0,0.07066,0.72583,0.0,0.0,0.00452,0.0,0.16241,0.87171,0.03125,0.0,0.0,0.151,0.281,1,1,1.0
481130173131,1747,415,0.06697,0.0,0.0,356700,0.08593,0.13494,0.31807,0.05037,0.81454,0.0223,0.0,0.0,0.0,0.11048,0.23373,0.0,0.0,0.06506,0.139,0.271,1,1,1.0
481130175001,2093,692,0.00669,0.0,0.04728,-1,0.02611,0.1922,0.14017,0.08887,0.7119,0.0173,0.0,0.0,0.0086,0.13187,0.97421,0.0159,0.0,0.0737,0.354,0.409,2,2,1.0
481130175002,1579,573,0.03547,0.00873,0.06502,148700,0.18623,0.24433,0.19197,0.0437,0.33059,0.00993,0.0,0.0,0.01207,0.18999,0.93621,0.04188,0.0,0.05236,0.521,0.497,3,3,1.0
481130176021,1968,559,0.20604,0.02504,0.12973,135700,0.21512,0.16279,0.22719,0.02896,0.8562,0.08844,0.0906,0.0,0.06208,0.12398,0.58389,0.01073,0.0,0.18605,0.643,0.566,3,3,1.0
481130176041,1187,373,0.1845,0.01072,0.02301,393700,0.37126,0.23324,0.18231,0.13395,0.66891,0.16537,0.0,0.0,0.13657,0.58888,0.9213,0.0,0.0,0.12332,0.714,0.609,3,3,1.0
481130176062,2066,597,0.1225,0.0201,0.0091,77700,0.31357,0.12563,0.30821,0.04405,0.79187,0.13772,0.0,0.0,0.00831,0.33204,1.0,0.0134,0.0,0.0402,0.603,0.542,3,3,1.0
481130177031,3629,1180,0.26702,0.01441,0.07822,237800,0.17236,0.12966,0.49153,0.08046,0.85809,0.06233,0.0,0.0,0.0,0.82805,0.7661,0.0,0.00441,0.03559,0.826,0.686,4,4,1.0
481130177032,2153,685,0.13748,0.00876,0.03903,-1,0.45469,0.15182,0.17664,0.02415,0.74408,0.17515,0.02789,0.0,0.04463,0.30144,0.98605,0.01022,0.0,0.10657,0.623,0.554,3,3,1.0
481130177041,2892,818,0.26541,0.0,0.04221,169100,0.22166,0.18215,0.24694,0.13866,0.76037,0.09755,0.0,0.0,0.09713,0.58506,1.0,0.05746,0.0,0.11614,0.79,0.659,4,4,1.0
481130177042,1241,370,0.21025,0.09459,0.036,229200,0.22597,0.27838,0.25405,0.12006,0.76873,0.14011,0.02162,0.08219,0.0,0.56365,0.93514,0.09459,0.00846,0.14324,0.987,0.868,4,4,1.0
481130177043,2567,795,0.18255,0.00755,0.05615,278000,0.27013,0.09686,0.39371,0.11336,0.75029,0.07777,0.0,0.0,0.0293,0.46981,1.0,0.03522,0.0,0.01132,0.74,0.626,3,3,1.0
481130177052,509,206,0.29077,0.0,0.10714,258500,0.07553,0.2233,0.20874,0.1336,0.79764,0.05669,0.0,0.0,0.1234,0.82318,1.0,0.14563,0.0,0.31553,0.893,0.741,4,4,1.0
481130177061,1851,456,0.00918,0.03728,0.0,-1,0.30627,0.32456,0.33772,0.08968,0.88223,0.16855,0.0,0.0,0.03594,0.0,0.78013,0.0,0.0,0.0,0.434,0.451,2,2,1.0
481130177062,940,367,0.01915,0.0,0.04392,-1,0.16356,0.17166,0.04905,0.04043,0.71596,0.01996,0.0,0.0,0.0,0.2617,1.0,0.0,0.0,0.0,0.103,0.238,1,1,1.0
481130177063,1930,779,0.19585,0.16688,0.06101,271900,0.13772,0.3697,0.0,0.04404,0.51399,0.04282,0.0,0.0,0.0,0.17565,0.9846,0.0,0.0,0.0475,0.313,0.387,2,2,1.0
481130178051,0,0,0.0,0.0,0.0,98000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,<NA>,
481130178052,2221,692,0.0923,0.0,0.02785,70500,0.26116,0.29769,0.23699,0.07564,0.68258,0.132,0.0,0.0,0.0,0.14228,1.0,0.0,0.0,0.09971,0.412,0.44,2,2,1.0
481130178053,1192,493,0.01846,0.02637,0.01548,256600,0.28279,0.17647,0.02434,0.02768,0.55201,0.12166,0.0,0.0,0.0,0.18372,0.97566,0.0,0.0,0.05477,0.202,0.318,1,1,1.0
481130178054,1646,607,0.27461,0.0,0.04459,144600,0.37774,0.02636,0.56178,0.13913,0.95808,0.01411,0.0,0.0,0.06615,1.0,0.97538,0.20758,0.07333,0.3229,0.912,0.757,4,4,1.0
481130178061,2287,751,0.22912,0.02796,0.07262,184400,0.32045,0.11585,0.33688,0.08701,0.92567,0.17864,0.0,0.0,0.0897,0.71404,0.98424,0.06791,0.02857,0.16644,0.966,0.821,4,4,1.0
481130178062,423,229,0.0591,0.0,0.0,242200,0.17406,0.26638,0.08297,0.10638,0.68558,0.02116,0.0,0.0,0.16727,0.68794,0.90909,0.10917,0.0,0.33188,0.706,0.604,3,3,1.0
481130178063,2053,555,0.10034,0.0,0.00765,77100,0.22825,0.18378,0.17297,0.132,0.75353,0.11055,0.06572,0.0,0.01421,0.22114,0.91829,0.01622,0.0,0.16036,0.613,0.548,3,3,1.0
481130178081,664,324,0.04367,0.0,0.04076,48400,0.09884,0.2716,0.10185,0.10843,0.56024,0.04223,0.0,0.0,0.17766,0.5241,0.82995,0.0,0.0,0.03395,0.403,0.436,2,2,1.0
481130178082,817,279,0.10282,0.10036,0.0,262300,0.09635,0.36918,0.03226,0.05753,0.24725,0.0,0.0,0.0,0.17211,0.04284,1.0,0.20789,0.0,0.17921,0.511,0.492,3,3,1.0
481130178083,2434,865,0.10518,0.0,0.02375,48700,0.14447,0.21387,0.18497,0.06902,0.76048,0.04413,0.0,0.0,0.07089,0.38127,0.81418,0.0,0.02801,0.01156,0.595,0.537,3,3,1.0
481130178111,1922,663,0.02675,0.01508,0.00929,77400,0.17726,0.3273,0.10106,0.0333,0.57284,0.06189,0.0,0.04683,0.03353,0.40939,0.96939,0.01357,0.13628,0.06486,0.731,0.62,3,3,1.0
481130178112,2818,975,0.08943,0.03077,0.02635,231200,0.08747,0.34974,0.19692,0.05607,0.45032,0.04812,0.0,0.0,0.08879,0.11391,0.99159,0.0359,0.0,0.0,0.554,0.515,3,3,1.0
481130178121,1295,519,0.0834,0.12717,0.01978,79500,0.13053,0.28324,0.07322,0.08108,0.4749,0.01092,0.0,0.0,0.05978,0.29884,1.0,0.02697,0.0,0.21387,0.634,0.561,3,3,1.0
481130178141,2372,843,0.01686,0.03677,0.00817,-1,0.16791,0.29775,0.121,0.05101,0.77698,0.07597,0.0,0.0,0.06645,0.22428,0.72868,0.13049,0.0,0.10558,0.64,0.565,3,3,1.0
481130178142,1295,403,0.03166,0.0,0.02885,116300,0.04162,0.07692,0.13151,0.15058,0.5027,0.03727,0.0,0.0,0.0,0.29266,0.98263,0.0,0.0,0.0,0.18,0.301,1,1,1.0
481130178143,1276,424,0.07602,0.04953,0.16717,212100,0.11385,0.1934,0.25236,0.08072,0.75627,0.02643,0.0,0.0,0.05778,0.69671,0.7,0.0,0.0,0.0,0.6,0.54,3,3,1.0
481130178161,2302,638,0.41008,0.0,0.05417,194500,0.20643,0.2069,0.35737,0.08514,0.87837,0.07502,0.0,0.00348,0.05481,0.69006,0.88296,0.04545,0.00246,0.05643,0.889,0.737,4,4,1.0
481130178162,3083,777,0.04108,0.0,0.07461,181500,0.25686,0.07207,0.09009,0.10866,0.87285,0.10517,0.0,0.0,0.05474,0.41842,0.93066,0.0,0.0,0.09524,0.384,0.426,2,2,1.0
481130178171,843,350,0.0,0.0,0.0,155700,0.1,0.06571,0.08,0.0,0.80427,0.09609,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.124,0.258,1,1,1.0
481130178172,2314,911,0.02463,0.0,0.01183,79100,0.05075,0.05928,0.19649,0.19404,0.621,0.02091,0.0,0.0,0.08442,0.98315,0.95377,0.02086,0.0,0.08233,0.587,0.533,3,3,1.0
481130178181,1179,462,0.14165,0.0,0.07273,207400,0.19767,0.09307,0.04978,0.0,0.70908,0.08736,0.0,0.0,0.14286,0.3503,0.92764,0.12554,0.0,0.07359,0.428,0.448,2,2,1.0
481130178182,1597,498,0.0288,0.0,0.0,106100,0.32056,0.13454,0.16867,0.14527,0.8253,0.18315,0.0,0.0,0.0,0.63745,1.0,0.0261,0.0,0.0261,0.591,0.535,3,3,1.0
481130178183,542,252,0.0,0.0,0.35077,170400,0.08807,0.0,0.14683,0.10701,0.90959,0.0,0.0,0.0,0.14576,1.0,1.0,0.0,0.0,0.0,0.354,0.409,2,2,1.0
481130178192,1401,741,0.07923,0.0,0.1065,180300,0.10331,0.09177,0.1525,0.0,0.77373,0.10278,0.0,0.0,0.0301,1.0,1.0,0.1552,0.06023,0.20648,0.732,0.621,3,3,1.0
481130178201,1606,425,0.06413,0.0,0.00741,182200,0.43587,0.05882,0.03529,0.03674,0.9203,0.42275,0.0,0.0,0.0,0.27958,1.0,0.0,0.0,0.13882,0.176,0.298,1,1,1.0
481130179001,952,253,0.08298,0.02767,0.0,179900,0.32171,0.28063,0.02767,0.03256,0.85819,0.09012,0.0,0.0021,0.20189,0.47053,0.97476,0.13834,0.0,0.21344,0.735,0.623,3,3,1.0
481130179002,1702,446,0.08167,0.04933,0.05649,222200,0.1754,0.1704,0.46413,0.02233,0.79612,0.05589,0.0,0.0,0.12377,0.43655,0.94892,0.07623,0.0,0.10762,0.756,0.636,4,4,1.0
481130179003,2588,667,0.16886,0.01049,0.02615,152700,0.31397,0.18741,0.31784,0.09389,0.83346,0.16759,0.0,0.0,0.04167,0.34235,0.9569,0.02249,0.0,0.18591,0.771,0.646,4,4,1.0
481130180011,767,482,0.05737,0.09129,0.0,-1,0.05074,0.26141,0.19502,0.11604,0.86832,0.02655,0.0,0.0,0.22132,0.89048,0.92569,0.139,0.0,0.17012,0.885,0.734,4,4,1.0
481130180012,1325,554,0.0,0.0,0.03454,207700,0.11916,0.50542,0.07762,0.06566,0.16604,0.04362,0.0,0.0,0.0,0.09736,0.96931,0.0,0.0,0.08664,0.229,0.336,1,1,1.0
481130180013,1068,343,0.04307,0.0,0.08288,220200,0.27709,0.18659,0.14286,0.02715,0.44663,0.07122,0.0,0.0,0.09019,0.06273,1.0,0.17784,0.0,0.13703,0.526,0.5,3,3,1.0
481130180014,2798,829,0.16869,0.01809,0.0,218200,0.36547,0.11098,0.23764,0.11151,0.89135,0.10378,0.0,0.0,0.04051,0.30808,0.9456,0.03619,0.0,0.20024,0.712,0.608,3,3,1.0
481130181051,1473,409,0.01765,0.02445,0.02027,-1,0.45445,0.2445,0.08068,0.05295,0.7685,0.15054,0.0,0.0,0.14435,0.22607,1.0,0.0,0.01793,0.04401,0.657,0.574,3,3,1.0
481130181052,1839,523,0.06362,0.04015,0.09649,202500,0.36331,0.07648,0.14149,0.0745,0.98858,0.09753,0.0,0.0,0.10903,0.47635,1.0,0.0325,0.01283,0.14914,0.88,0.73,4,4,1.0
481130181053,2647,657,0.00982,0.03957,0.01945,-1,0.52694,0.12329,0.09589,0.04269,0.8062,0.1543,0.01324,0.0,0.03382,0.37325,0.95735,0.03653,0.0,0.06088,0.616,0.55,3,3,1.0
481130181101,1588,450,0.0063,0.0,0.08412,131400,0.0,0.25111,0.13333,0.00252,0.36524,0.0,0.0,0.0,0.05263,0.10768,1.0,0.0,0.06053,0.0,0.241,0.343,1,1,1.0
481130181102,1784,678,0.05549,0.0708,0.04878,208300,0.14248,0.55457,0.0,0.00785,0.41256,0.12655,0.0,0.00392,0.0,0.04052,0.77286,0.0708,0.15077,0.0708,0.634,0.561,3,3,1.0
481130181103,1774,1024,0.03049,0.04102,0.00307,157700,0.04738,0.67871,0.0293,0.04115,0.21646,0.04468,0.0,0.01015,0.0,0.41686,0.98145,0.40332,0.00949,0.28125,0.731,0.62,3,3,1.0
481130181111,2088,558,0.19205,0.0,0.05301,229600,0.31866,0.20609,0.16487,0.05603,0.82711,0.04972,0.0,0.0,0.02105,0.64511,0.9614,0.11828,0.18236,0.07885,0.816,0.678,4,4,1.0
481130181112,2660,798,0.21842,0.06892,0.14014,202800,0.23367,0.15288,0.25439,0.05564,0.77331,0.13256,0.0,0.0,0.0,0.29511,0.78822,0.10401,0.04604,0.1391,0.861,0.714,4,4,1.0
481130181113,1890,607,0.00741,0.0,0.0,233300,0.15642,0.28171,0.21582,0.05185,0.64656,0.0,0.0,0.0,0.0,0.17407,0.94069,0.01647,0.0,0.07249,0.271,0.362,2,2,1.0
481130181201,1518,504,0.10211,0.0,0.02813,240300,0.14389,0.15476,0.1131,0.03887,0.65086,0.0329,0.0,0.0,0.04726,0.13109,0.51229,0.0,0.10526,0.0,0.342,0.403,2,2,1.0
481130181202,1444,436,0.00485,0.0,0.05933,164500,0.13406,0.17202,0.1789,0.0741,0.6018,0.06731,0.0,0.0,0.04386,0.22299,0.95395,0.00688,0.0,0.0,0.38,0.424,2,2,1.0
481130181203,2132,614,0.02158,0.0,0.07738,319500,0.16212,0.02117,0.07492,0.04221,0.83724,0.15328,0.0,0.0,0.03307,0.1576,0.95906,0.0,0.05607,0.0,0.347,0.405,2,2,1.0
481130181211,2879,781,0.23758,0.0128,0.06672,222400,0.17778,0.06146,0.26761,0.05835,0.81869,0.08115,0.0,0.0,0.08009,0.40014,0.91048,0.0,0.0,0.04866,0.509,0.491,3,3,1.0
481130181261,2796,848,0.03076,0.07547,0.11551,-1,0.13242,0.10967,0.06014,0.09657,0.83798,0.07205,0.0,0.0,0.05673,0.23319,1.0,0.0,0.01119,0.01651,0.654,0.573,3,3,1.0
481130181262,867,335,0.08997,0.0,0.03929,-1,0.26923,0.09851,0.11045,0.05536,0.76932,0.05617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.141,0.274,1,1,1.0
481130181263,1512,507,0.14815,0.11243,0.08662,258500,0.24171,0.38659,0.0355,0.05688,0.47421,0.07083,0.0,0.0,0.0,0.27183,0.87968,0.23274,0.0877,0.23274,0.81,0.674,4,4,1.0
481130181264,1561,483,0.0032,0.0,0.2022,166500,0.08123,0.36025,0.12422,0.03331,0.64126,0.0,0.0,0.0032,0.09551,0.01928,1.0,0.0,0.0,0.0,0.184,0.304,1,1,1.0
481130181271,1495,506,0.24816,0.02174,0.09798,-1,0.21631,0.24506,0.13636,0.02676,0.74783,0.08316,0.0,0.0,0.09319,0.29231,0.98029,0.01383,0.00982,0.09486,0.772,0.647,4,4,1.0
481130181272,881,323,0.01589,0.01238,0.03967,158200,0.14527,0.21053,0.04025,0.06356,0.71283,0.10909,0.0,0.0,0.05556,0.27809,1.0,0.00929,0.03913,0.03715,0.625,0.555,3,3,1.0
481130181283,1655,671,0.05956,0.0,0.08696,-1,0.10829,0.08197,0.18927,0.0858,0.90211,0.04693,0.0,0.0,0.0,0.81269,0.74367,0.12668,0.0,0.05663,0.686,0.592,3,3,1.0
481130181291,1545,429,0.00647,0.00932,0.0524,107000,0.14617,0.31935,0.14219,0.12039,0.63495,0.10522,0.0,0.0,0.0,0.23172,1.0,0.0,0.04954,0.04662,0.748,0.631,3,3,1.0
481130181292,867,337,0.04498,0.0,0.0,166800,0.1477,0.08012,0.53709,0.21107,0.88927,0.0,0.0,0.0,0.18204,1.0,1.0,0.19288,0.07629,0.08605,0.774,0.648,4,4,1.0
481130181294,598,321,0.0,0.0,0.22069,102200,0.15564,0.79751,0.0,0.0,0.33278,0.01505,0.0,0.32441,0.24113,0.92574,0.82506,0.39564,0.08602,0.43925,0.802,0.668,4,4,1.0
481130181301,1187,580,0.12468,0.01034,0.05447,151100,0.07097,0.12586,0.15,0.09773,0.63943,0.05415,0.0,0.0,0.03974,0.62595,0.98179,0.12241,0.0,0.1,0.775,0.649,4,4,1.0
481130181302,1942,668,0.19001,0.01347,0.14951,67500,0.1476,0.0524,0.27994,0.07003,0.86097,0.03378,0.0,0.0,0.03329,0.69567,0.92041,0.07635,0.04043,0.07635,0.872,0.724,4,4,1.0
481130181303,931,461,0.0623,0.02386,0.06823,84200,0.0973,0.31453,0.32538,0.06874,0.76155,0.06805,0.0,0.0,0.0,1.0,0.74837,0.0564,0.0,0.09544,0.861,0.714,4,4,1.0
481130181321,1635,506,0.02091,0.01779,0.03455,93100,0.25067,0.16206,0.09289,0.05443,0.72294,0.09314,0.0,0.0,0.05597,0.08012,0.60448,0.01779,0.00585,0.0,0.536,0.505,3,3,1.0
