BG2020,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012
484391136322,0.01497,0.19294,0.01946,-78576,-0.43632,-463200,1723,0.01704,0.72094,48.6,0.0,0.0,0.01057,0.0586,0.14553,0.0,0.49568,0.0,0.43917,0.0,0.0,0.0,2.63,0.0,0.01898,0.0673,0.0,0.0449
481210217202,0.0,0.15934,0.00998,-56063,-0.34432,-393100,1578,0.01407,0.64486,37.8,0.1,0.0,0.01704,0.18582,0.05168,0.01743,0.47883,0.04579,0.39819,0.0,0.0,0.0,3.33,0.06044,0.04441,0.04536,0.03024,0.04485
484910206073,0.02839,0.20213,0.08309,-43286,-0.33777,-425800,2181,0.0,0.63751,33.6,0.10993,0.0,0.06368,0.3296,0.10147,0.0,0.53744,0.08245,0.44498,0.0,0.0,0.06915,3.8,0.0,0.03842,0.16019,0.0,0.04479
481677212072,0.0,0.18099,0.0,-40993,-0.28519,-280900,1679,0.0,0.61248,30.6,0.0,0.0,0.26975,0.0,0.16155,0.0,0.39658,0.0,0.40839,0.0,0.0,0.2925,3.63,0.0,0.11918,0.03642,0.0,0.04474
481130141592,0.0,0.0,0.01852,-58816,-0.56081,-553200,1369,0.06061,0.7048,34.4,0.0,0.0,0.0,1.0,0.0,0.16597,0.51661,0.0,0.42264,0.0,0.0,0.0,3.66,0.0,0.09741,0.0,0.0,0.04468
480396607072,0.0,0.15435,0.0,-62719,-0.2058,-258600,2309,0.0,0.7692,30.4,0.11302,0.0,0.07562,0.13234,0.04451,0.0,0.44939,0.06069,0.48025,0.0,0.0,0.11873,3.35,0.0,0.11775,0.03687,0.0,0.04463
481210203222,0.0,0.18624,0.03806,-94271,-0.22987,-188100,2665,0.21557,0.55136,44.7,0.0598,0.0,0.0,0.0,0.29693,0.08083,0.40201,0.00503,0.26739,0.2953,0.0,0.14933,2.84,0.0151,0.1156,0.17746,0.03237,0.04458
482015107012,0.02417,0.12633,0.01105,-78550,-0.29521,-468800,1930,0.03402,0.64503,33.6,0.7013,0.0,0.12362,0.0511,0.07182,0.0,0.46616,0.02128,0.47858,0.0,0.10476,0.74867,1.93,0.0,0.08582,0.06238,0.01117,0.04452
480850314153,0.06264,0.0,0.0,-53358,-0.43463,-359300,1333,0.0,0.61648,36.7,0.10906,0.0,0.0,0.36593,0.0,0.06687,0.51209,0.0,0.38894,0.0,0.0,0.10017,3.09,0.0,0.09321,0.26069,0.0,0.04447
484391139391,0.22508,0.15385,0.0929,-50167,-0.29827,-380900,1879,0.02139,0.68106,24.6,0.2906,0.0,0.33804,0.04277,0.1985,0.0,0.51703,0.2135,0.55422,0.0,0.0,0.20722,3.78,0.03611,0.01615,0.2008,0.0,0.04441
482015101002,0.08052,0.09389,0.04875,-66177,-0.19214,-370600,1953,0.04231,0.5436,32.3,0.25806,0.0,0.07104,0.16362,0.29709,0.01639,0.46502,0.07424,0.43485,0.02941,0.03782,0.43231,2.03,0.04148,0.05962,0.10835,0.01757,0.04436
482379501002,0.01964,0.2896,0.02294,-23373,-0.13861,-203700,821,0.12483,0.32606,33.9,0.05797,0.0,0.11937,0.0,0.20204,0.01931,0.18811,0.0396,0.35616,0.17192,0.4212,0.08663,2.65,0.01733,0.11639,0.15068,0.06262,0.0443
481576745053,0.01184,0.012,0.13751,-36368,-0.13522,-265200,2090,0.03537,0.57,32.4,0.0,0.08503,0.16915,0.03887,0.22654,0.00851,0.48315,0.10687,0.51619,0.03708,0.0,0.08615,3.59,0.0,0.07448,0.05803,0.0,0.04425
481576732012,0.0031,0.11988,0.06427,-46214,-0.22155,-373600,2191,0.0123,0.68,32.9,0.05835,0.0,0.14155,0.16103,0.19734,0.01556,0.47351,0.04502,0.44181,0.0,0.05991,0.11786,3.43,0.0,0.02357,0.04835,0.01801,0.0442
481130031021,0.06056,0.1079,0.0847,-69360,-0.13927,-290200,1517,0.00362,0.50656,35.8,0.45652,0.00364,0.09621,0.01749,0.12536,0.0,0.38265,0.0665,0.37512,0.0,0.25929,0.51945,1.66,0.05521,0.15746,0.0995,0.03781,0.04414
484910201233,0.12157,0.16981,0.02581,-45898,-0.15723,-367600,1418,0.0,0.55294,33.5,0.5,0.0,0.09216,0.29804,0.16863,0.0,0.36078,0.21384,0.3245,0.03145,0.0,0.71069,3.21,0.0,0.05616,0.03311,0.03974,0.04409
482014207002,0.0,0.34667,0.0,-93723,-0.44667,-471200,1322,0.025,0.77051,46.1,0.0,0.0,0.09631,0.03805,0.11534,0.0,0.44828,0.01,0.47073,0.0,0.34211,0.0,2.8,0.02,0.0,0.0445,0.0,0.04403
480850316642,0.03832,0.22892,0.07346,-78125,-0.49398,-534000,1579,0.00729,0.70637,50.9,0.0,0.0,0.0435,0.32574,0.02486,0.0074,0.49301,0.0,0.46195,0.0,0.01484,0.0,2.91,0.0,0.07904,0.06448,0.01057,0.04398
480291820023,0.00307,0.22992,0.01507,-58706,-0.44994,-363800,1448,0.05819,0.6016,40.1,0.11284,0.0,0.02613,0.09745,0.52106,0.03414,0.41869,0.06381,0.48558,0.0,0.0,0.0165,3.58,0.0,0.04245,0.10712,0.0,0.04392
481130008021,0.07553,0.03486,0.00942,-62866,-0.08061,-611100,1443,0.07039,0.45025,27.0,1.0,0.0,0.11474,0.06754,0.10821,0.0,0.42992,0.0,0.44216,0.0,0.18109,0.878,1.5,0.01416,0.16935,0.04834,0.03487,0.04387
481576745073,0.00519,0.11331,0.04385,-62053,-0.44137,-408500,2003,0.022,0.73098,30.0,0.06277,0.0,0.23933,0.20074,0.21781,0.04452,0.51911,0.12912,0.54586,0.0,0.07776,0.01318,3.55,0.0,0.11995,0.03033,0.0,0.04382
484717901013,0.2,0.0,0.01587,-1505,-0.0,-112367,1032,0.28517,0.12026,49.0,0.44444,0.0,0.29574,0.00374,0.29434,0.02718,0.01076,0.15385,0.20968,0.15385,0.0,0.84615,2.69,0.0,0.18793,0.45161,0.0,0.04376
482015549072,0.03137,0.34104,0.068,-52518,-0.34104,-275700,1439,0.0,0.5738,42.1,0.14433,0.0,0.0,0.16421,0.13653,0.0,0.37638,0.08092,0.3691,0.0,0.17225,0.0,3.13,0.0,0.05142,0.08584,0.0,0.04371
482014308001,0.08467,0.28337,0.04422,-83323,-0.47844,-789900,1413,0.01932,0.72409,41.8,0.22642,0.0,0.0,0.26058,0.07445,0.03366,0.52628,0.09651,0.4484,0.0,0.15598,0.18891,2.81,0.02053,0.02899,0.05694,0.0,0.04365
484910201242,0.0,0.30928,0.0,-66961,-0.5,-714600,1377,0.0,0.73147,48.3,0.0,0.0,0.0,0.0,0.05315,0.0,0.4979,0.0,0.42938,0.0,0.0,0.0,3.69,0.0,0.03441,0.11017,0.0,0.0436
484530368001,0.02822,0.23721,0.02178,-53813,-0.20349,-436500,2670,0.03604,0.63951,41.5,0.0,0.0,0.0,0.10612,0.17607,0.0,0.47695,0.0,0.43103,0.0,0.01714,0.0,2.93,0.0,0.00959,0.06537,0.02299,0.04354
484530366003,0.00972,0.0813,0.00865,-62181,-0.35772,-402300,1413,0.01214,0.63893,39.6,0.13835,0.0,0.02338,0.03674,0.02126,0.0,0.50896,0.08853,0.40458,0.01032,0.04815,0.12014,2.97,0.0,0.05227,0.05943,0.02508,0.04349
481130006072,0.05156,0.08914,0.0,-77762,-0.16017,-277200,1240,0.01899,0.51289,33.1,,0.0,0.02489,0.11822,0.08356,0.0,0.40444,0.0,0.35235,0.0,0.16317,0.58357,1.57,0.01811,0.14851,0.01201,0.01802,0.04344
484530315004,0.00753,0.21129,0.0468,-55827,-0.25865,-339300,2694,0.03951,0.564,42.2,0.0,0.0,0.0,0.00548,0.2334,0.00699,0.43874,0.03461,0.35271,0.0,0.0,0.20947,2.66,0.0,0.08718,0.00646,0.03618,0.04338
482014208003,0.0,0.2622,0.0,-86509,-0.57012,-423500,1134,0.0,0.70478,50.3,0.03968,0.0,0.0,0.09685,0.10502,0.02821,0.45041,0.02744,0.43908,0.0,0.10627,0.04573,2.61,0.0,0.02441,0.0,0.05287,0.04333
480291820021,0.03628,0.19872,0.02073,-65160,-0.30342,-461700,1406,0.02788,0.64223,41.7,0.03243,0.0,0.01345,0.03699,0.35037,0.00758,0.4304,0.05983,0.39851,0.01779,0.0751,0.04487,3.18,0.00427,0.04245,0.02864,0.01868,0.04327
482015112011,0.03922,0.21071,0.07382,-78346,-0.30179,-447100,1327,0.03311,0.66326,37.0,0.0,0.0,0.05882,0.03751,0.12702,0.01011,0.43734,0.0,0.42341,0.0,0.0,0.09464,2.09,0.02679,0.01301,0.0,0.06849,0.04322
482014550002,0.024,0.21882,0.01985,-69086,-0.40919,-335500,1248,0.00634,0.59127,45.6,0.06707,0.0,0.00436,0.00873,0.08291,0.0,0.41527,0.02407,0.35316,0.0,0.0,0.0,3.01,0.0,0.18201,0.17848,0.0,0.04316
480291203011,0.0304,0.141,0.01185,-75083,-0.35993,-495000,1346,0.02253,0.62327,44.7,0.18095,0.01718,0.0,0.0,0.10641,0.0,0.52545,0.0705,0.50839,0.0,0.07229,0.1577,2.79,0.0,0.03141,0.05755,0.0024,0.04311
483970405141,0.02165,0.22408,0.0,-29564,-0.0,-328500,1731,0.03136,0.52814,32.5,0.0,0.0,0.02597,0.0,0.06277,0.0,0.34416,0.0,0.47425,0.11371,0.0,0.0,3.09,0.0,0.07938,0.18157,0.0,0.04306
481677205122,0.02669,0.04932,0.10691,-41924,-0.1863,-268500,1644,0.0,0.55116,35.3,0.08304,0.0,0.0,0.02868,0.14264,0.0,0.45891,0.06301,0.39595,0.0,0.0,0.08219,3.53,0.0,0.11198,0.03131,0.07551,0.043
480291908002,0.04128,0.31962,0.0,-119613,-0.60759,-752700,892,0.06046,0.7709,46.2,0.13592,0.0,0.0031,0.0,0.14448,0.03404,0.53457,0.03481,0.41481,0.03323,0.04532,0.15506,3.07,0.00949,0.06775,0.02963,0.07901,0.04295
