TRACT2020,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012
48201222100,0.43158,0.17221,0.05054,-13184,-0.01881,-86800,866,0.54363,0.67923,32.4,0.4696,0.0,0.00092,0.0,0.93011,0.39817,0.52989,0.22721,0.32737,0.05959,0.09496,0.34515,3.91,0.05716,0.40129,0.14178,0.3448,0.98491
48215020205,0.30075,0.46154,0.13371,-13603,-0.0,-81700,709,0.35312,0.80181,36.7,0.4511,0.0,0.0,0.0,0.93426,0.16702,0.56487,0.23712,0.50649,0.092,0.19029,0.28017,3.66,0.10162,0.34837,0.27073,0.1029,0.98476
48061013801,0.70438,0.4363,0.04483,-8295,-0.0,-55600,553,0.56943,0.69847,28.0,0.59036,0.0,0.0441,0.0,0.91467,0.31092,0.49041,0.35428,0.49796,0.01657,0.13705,0.73124,3.27,0.32461,0.39861,0.33061,0.15306,0.98462
48061014404,0.23011,0.13281,0.06027,-15267,-0.02451,-99900,688,0.47366,0.78142,28.3,0.46902,0.0,0.0,0.01932,0.9392,0.23474,0.60268,0.35257,0.54291,0.0,0.0,0.20237,3.89,0.0166,0.34181,0.32565,0.1364,0.98447
48215021903,0.25584,0.40714,0.03477,-15542,-0.0,-84800,450,0.44182,0.80119,29.8,0.46202,0.0,0.0,0.00019,0.98432,0.23803,0.50737,0.31039,0.31277,0.11162,0.11849,0.3487,3.47,0.1487,0.31417,0.23908,0.08515,0.98432
48479001501,0.28883,0.39314,0.05942,-13823,-0.04222,-106000,877,0.43353,0.80436,28.8,0.69272,0.00333,0.0,0.0,0.96598,0.29085,0.5307,0.26913,0.50535,0.03769,0.10718,0.53166,3.57,0.08575,0.40754,0.28587,0.10171,0.98418
48201311002,0.19297,0.36053,0.08927,-21125,-0.02105,-73800,723,0.49352,0.80185,32.2,0.45845,0.00109,0.0,0.00818,0.96593,0.27463,0.51104,0.1614,0.39415,0.0,0.13571,0.40175,3.22,0.07895,0.32625,0.14227,0.25936,0.98403
48479001300,0.39793,0.41014,0.09206,-10122,-0.00992,-69700,723,0.4478,0.74527,24.6,0.58722,0.0,0.0,0.00059,0.99911,0.24878,0.51568,0.37155,0.38233,0.10308,0.20088,0.41896,3.72,0.06615,0.4355,0.43628,0.03907,0.98388
48215023520,0.37421,0.29989,0.06719,-13178,-0.06877,-63800,620,0.50896,0.69459,22.6,0.22464,0.0,0.0,0.0,0.95963,0.20468,0.54405,0.27508,0.39441,0.33195,0.07988,0.177,4.44,0.05637,0.33308,0.24476,0.1986,0.98374
48201220500,0.38519,0.41245,0.07874,-16114,-0.0,-111700,485,0.50823,0.87029,44.7,0.59532,0.00655,0.13757,0.02653,0.72781,0.18364,0.53488,0.14332,0.4264,0.02567,0.12037,0.7847,1.97,0.42802,0.24369,0.25926,0.35897,0.98359
48141003701,0.2675,0.485,0.07611,-18624,-0.00812,-88800,656,0.35948,0.89509,44.3,0.34831,0.0,0.00453,0.00124,0.92168,0.17517,0.56781,0.20688,0.49113,0.04134,0.04134,0.40375,3.0,0.10812,0.18092,0.24715,0.07288,0.98344
48215020210,0.11472,0.33541,0.11768,-18590,-0.02496,-76800,884,0.46921,0.75907,41.1,0.3373,0.0,0.0,0.0,0.93081,0.3136,0.51431,0.12324,0.46475,0.35427,0.16969,0.25975,3.46,0.01872,0.4032,0.22855,0.09753,0.9833
48061011000,0.52114,0.35942,0.05455,-11951,-0.0,-55200,466,0.43818,0.80284,39.5,0.69471,0.0,0.0,0.0,0.92659,0.19513,0.57302,0.28939,0.58173,0.0406,0.0831,0.47168,2.68,0.10299,0.30208,0.5024,0.09856,0.98315
48479001822,0.51134,0.28839,0.02638,-10371,-0.0,-57600,784,0.53086,0.66677,28.3,0.38546,0.0,0.0,0.0,0.96668,0.2853,0.45143,0.26717,0.37675,0.4878,0.02317,0.23096,3.97,0.0,0.51984,0.4222,0.16346,0.983
48215024118,0.30328,0.29785,0.10606,-15509,-0.0309,-84200,575,0.42055,0.73288,28.2,0.28723,0.0,0.0,0.02866,0.94837,0.26382,0.58806,0.21116,0.53935,0.17886,0.07393,0.36395,3.92,0.07983,0.46226,0.34383,0.12107,0.98286
48141010333,0.36382,0.25682,0.03496,-12174,-0.0,-84200,616,0.54508,0.67643,30.1,0.45611,0.0,0.00229,0.00484,0.98675,0.28497,0.52229,0.31838,0.45665,0.5106,0.07259,0.1715,3.45,0.02199,0.36994,0.24287,0.13955,0.98271
48201311502,0.29554,0.35239,0.06832,-13272,-0.0,-98600,772,0.46465,0.76955,30.8,0.28386,0.0,0.03202,0.01916,0.89711,0.29734,0.5105,0.16776,0.39917,0.01707,0.13252,0.45736,3.57,0.19963,0.30866,0.02083,0.3425,0.98256
48201222401,0.34672,0.17314,0.03566,-13255,-0.0,-128300,885,0.59088,0.63617,32.4,0.55952,0.00489,0.0007,0.01327,0.91166,0.49398,0.48673,0.19788,0.28977,0.29493,0.10254,0.40165,3.35,0.05889,0.51501,0.26483,0.25623,0.98242
48141010401,0.31842,0.32224,0.042,-14565,-0.00416,-90300,649,0.44133,0.7846,29.6,0.40909,0.00081,0.0,0.00122,0.99036,0.23756,0.56702,0.28525,0.52884,0.1373,0.03265,0.27832,3.4,0.00555,0.2685,0.20405,0.12681,0.98227
48061014102,0.28949,0.27232,0.06732,-16759,-0.03427,-64100,712,0.5142,0.74564,34.1,0.13075,0.0,0.0,0.0,0.97438,0.17169,0.52668,0.12894,0.64631,0.17698,0.03313,0.04418,3.41,0.01262,0.36397,0.26596,0.04664,0.98212
48201320201,0.37782,0.16493,0.06471,-13512,-0.0,-84500,1296,0.67024,0.61985,20.4,0.54447,0.0,0.02291,0.0,0.96614,0.18298,0.4761,0.32392,0.28197,0.03125,0.1237,0.55572,4.48,0.0,0.7012,0.2327,0.2673,0.98198
48479000602,0.42666,0.29676,0.03667,-10863,-0.04496,-57700,812,0.48359,0.71434,26.8,0.64602,0.0,0.00203,0.0,0.99554,0.24731,0.51013,0.32194,0.48045,0.5299,0.07641,0.21763,4.4,0.08633,0.35575,0.15535,0.08436,0.98183
48061011903,0.24076,0.39753,0.01647,-13639,-0.01387,-39400,627,0.46299,0.73282,30.6,0.38944,0.0,0.0,0.0,0.97627,0.2152,0.5,0.14638,0.41629,0.2907,0.1615,0.21726,3.77,0.08629,0.32815,0.24777,0.13058,0.98168
48141004201,0.30978,0.51791,0.04956,-13484,-0.00386,-85400,703,0.35352,0.8184,42.1,0.54315,0.01384,0.00838,0.0,0.93588,0.19231,0.54372,0.30854,0.5341,0.01622,0.10811,0.24518,3.02,0.1135,0.23479,0.28023,0.05444,0.98154
48061013106,0.44687,0.49243,0.03706,-12821,-0.00424,-110400,583,0.43642,0.81955,30.3,0.5223,0.0,0.0,0.00288,0.97407,0.23032,0.52963,0.23683,0.55094,0.03264,0.07091,0.60448,2.94,0.15142,0.27058,0.34113,0.09811,0.98139
48323950209,0.39698,0.2847,0.17312,-13644,-0.0,-65500,393,0.55076,0.70323,26.4,0.52212,0.01122,0.0,0.0,0.98201,0.26432,0.51461,0.21352,0.34845,0.19032,0.05514,0.32527,3.68,0.11673,0.31844,0.2842,0.05291,0.98125
48061013207,0.38984,0.3539,0.0574,-12856,-0.0122,-88500,715,0.45534,0.80455,29.0,0.48706,0.0,0.0,0.0,0.95047,0.20673,0.53031,0.27186,0.51842,0.26542,0.16525,0.49017,3.55,0.07797,0.34289,0.28966,0.06499,0.9811
48323950204,0.26193,0.40556,0.05743,-13207,-0.0,-63600,719,0.59009,0.64707,32.1,0.26825,0.0,0.0,0.0,1.0,0.30887,0.43974,0.16296,0.41332,0.26623,0.11257,0.18241,3.76,0.04074,0.30005,0.28015,0.12374,0.98095
48323950207,0.23059,0.30785,0.13413,-12177,-0.00408,-76800,760,0.58941,0.68105,23.3,0.40202,0.15143,0.0,0.0,0.84857,0.18531,0.51404,0.17635,0.48451,0.12523,0.09669,0.17227,3.99,0.04281,0.30465,0.28657,0.0938,0.98081
48215021100,0.29593,0.33279,0.03735,-13232,-0.0139,-61800,683,0.42941,0.83767,31.7,0.73358,0.0,0.0,0.0,0.91791,0.34479,0.55886,0.29599,0.52735,0.01912,0.13385,0.75552,2.57,0.21423,0.38207,0.28181,0.03562,0.98066
48245010100,0.31729,0.21378,0.0972,-15354,-0.0,-39600,961,0.56224,0.68699,34.6,0.33243,0.0,0.11499,0.04702,0.70647,0.23197,0.52535,0.16865,0.36128,0.0,0.23939,0.34561,3.23,0.07245,0.49633,0.20186,0.3499,0.98051
48215023104,0.39087,0.38552,0.10119,-9947,-0.01338,-55900,586,0.43922,0.77905,28.8,0.45207,0.0,0.0,0.0,0.9749,0.2023,0.52324,0.29819,0.46853,0.11471,0.20761,0.33517,3.79,0.11959,0.23859,0.39231,0.03217,0.98037
48029170401,0.37599,0.28631,0.08182,-11073,-0.0,-62600,693,0.5299,0.74825,32.4,0.50756,0.0,0.10583,0.01142,0.8049,0.13472,0.56783,0.32326,0.51936,0.0,0.16068,0.56087,3.6,0.12678,0.3366,0.374,0.14901,0.98022
48061013305,0.30486,0.34937,0.0342,-14470,-0.00552,-56700,722,0.46243,0.7319,33.0,0.26435,0.0,0.0,0.0,0.98677,0.25647,0.49025,0.12855,0.48619,0.03144,0.0509,0.28864,3.52,0.05363,0.449,0.2599,0.10804,0.98007
48061013802,0.43969,0.42127,0.08184,-10696,-0.0,-52400,671,0.5398,0.71312,27.8,0.29721,0.0,0.0,0.0,0.96463,0.21043,0.49204,0.1326,0.45652,0.00826,0.14522,0.54006,3.58,0.17403,0.35196,0.3087,0.09239,0.97993
48201211900,0.33455,0.3319,0.09161,-13056,-0.01225,-81900,892,0.4569,0.77854,33.7,0.3824,0.00839,0.00114,0.00572,0.96341,0.2515,0.48599,0.28659,0.2494,0.00337,0.0831,0.35946,3.21,0.01041,0.34725,0.22222,0.25785,0.97978
48215020508,0.24568,0.30492,0.12219,-13638,-0.0,-83000,1069,0.56589,0.70769,26.8,0.45322,0.0,0.0,0.0,1.0,0.24217,0.49309,0.37311,0.49232,0.0,0.15789,0.29735,4.39,0.0,0.32038,0.1259,0.0522,0.97963
48479000700,0.54064,0.20177,0.03771,-12009,-0.0,-74800,782,0.50128,0.76695,26.6,0.60474,0.0,0.0,0.0,1.0,0.42828,0.52223,0.20766,0.41211,0.00623,0.15337,0.60236,3.28,0.12224,0.35923,0.27672,0.11164,0.97949
48479001818,0.47465,0.25602,0.08608,-9733,-0.01521,-57000,488,0.59239,0.63812,26.1,0.44444,0.0,0.0,0.0,0.97598,0.31086,0.48894,0.31432,0.43387,0.1174,0.17296,0.25095,4.01,0.11153,0.32301,0.30361,0.07715,0.97934
48141003200,0.3508,0.39829,0.0767,-14953,-0.00642,-78800,586,0.50101,0.77301,37.8,0.52976,0.0,0.0,0.0,0.99298,0.30495,0.52579,0.1531,0.42471,0.02825,0.12053,0.52998,2.56,0.17131,0.26083,0.42991,0.03011,0.97919
48061013308,0.35655,0.28388,0.0639,-10064,-0.0,-70800,791,0.48073,0.70307,27.4,0.37166,0.0,0.0,0.0,0.97784,0.29974,0.53672,0.31192,0.39942,0.01826,0.02283,0.38435,4.38,0.08528,0.32951,0.36238,0.06391,0.97905
48141002900,0.48832,0.52747,0.07904,-10686,-0.0,-86700,517,0.5354,0.73352,38.2,0.57059,0.0,0.0,0.01442,0.98558,0.34292,0.45467,0.19597,0.44216,0.04553,0.1122,0.67399,2.63,0.13187,0.25275,0.31343,0.09888,0.9789
48061013700,0.51259,0.31452,0.06009,-9946,-0.0,-61700,605,0.47343,0.74727,26.5,0.63838,0.0,0.0,0.0,0.9784,0.21893,0.53982,0.37095,0.47793,0.01677,0.17607,0.66883,3.55,0.24144,0.45029,0.39574,0.10578,0.97875
48215024125,0.42443,0.31609,0.13862,-9608,-0.0,-59400,585,0.56125,0.63243,24.9,0.47368,0.0,0.0,0.0,0.99083,0.27128,0.50073,0.26868,0.40651,0.25467,0.072,0.22989,3.92,0.18391,0.33933,0.36186,0.11442,0.97861
48141003804,0.39458,0.38462,0.07487,-11743,-0.0,-86900,753,0.35349,0.83202,29.0,0.54932,0.0,0.0,0.0,0.98291,0.20149,0.57387,0.32784,0.56358,0.07081,0.05699,0.49359,3.48,0.04396,0.33254,0.35043,0.06142,0.97846
48213951202,0.54394,0.37243,0.15106,-9746,-0.0,-47600,863,0.50032,0.76789,27.9,0.44444,0.0,0.28624,0.0,0.58732,0.11578,0.45235,0.31525,0.49466,0.18312,0.18906,0.32111,3.95,0.28886,0.46607,0.30368,0.0605,0.97832
48061011907,0.27356,0.38136,0.297,-12687,-0.0,-69445,572,0.47485,0.69058,30.8,0.53219,0.0,0.0,0.0,0.94412,0.22208,0.51334,0.25763,0.47481,0.41071,0.12202,0.4,4.06,0.19492,0.42786,0.37403,0.13372,0.97817
48029171200,0.3516,0.39465,0.09047,-10736,-0.00669,-80800,890,0.44168,0.77024,32.6,0.49265,0.0,0.0,0.0,0.96155,0.17031,0.55004,0.26672,0.43204,0.0,0.12188,0.39047,3.5,0.14967,0.22474,0.43356,0.20653,0.97802
48029160901,0.25562,0.44148,0.1395,-16415,-0.00116,-78100,778,0.32628,0.81746,43.2,0.47552,0.0,0.00331,0.0,0.99669,0.13153,0.5754,0.24334,0.49197,0.023,0.20607,0.23986,3.5,0.06721,0.24735,0.26003,0.14366,0.97788
48141003801,0.20902,0.54939,0.07461,-15523,-0.00526,-96500,709,0.36512,0.82836,43.6,0.51127,0.0,0.0,0.0,0.99227,0.2413,0.5072,0.23378,0.45833,0.00577,0.10325,0.32905,2.8,0.1204,0.19837,0.25108,0.06439,0.97773
48215022600,0.44383,0.32471,0.08431,-12209,-0.0,-51000,669,0.35294,0.82418,40.8,0.4093,0.0,0.0,0.0,0.97834,0.14538,0.5733,0.15805,0.4915,0.0,0.16145,0.35345,2.85,0.26006,0.32695,0.25921,0.15439,0.97758
48505950402,0.41497,0.43731,0.20687,-28241,-0.0849,-104400,482,0.46655,0.76253,36.1,0.48505,0.0,0.0,0.0,0.96206,0.26773,0.54404,0.16387,0.40971,0.19868,0.33355,0.33662,2.91,0.15893,0.34485,0.25554,0.14678,0.97744
48029170402,0.33952,0.37013,0.10145,-14119,-0.01062,-71400,867,0.40517,0.75746,32.9,0.42319,0.0,0.00339,0.0,0.98125,0.18847,0.55546,0.27955,0.5233,0.01861,0.15186,0.28733,3.96,0.10262,0.31363,0.28181,0.14158,0.97729
48141003000,0.51116,0.48488,0.0893,-11800,-0.0055,-92900,625,0.44627,0.78805,32.5,0.48519,0.0,0.0,0.0,0.96956,0.20263,0.53233,0.25848,0.55227,0.0,0.15295,0.62328,3.12,0.2484,0.26964,0.21277,0.07956,0.97714
48113010102,0.15434,0.37359,0.0871,-15155,-0.00451,-114900,941,0.54732,0.68604,32.8,0.47447,0.0,0.03699,0.0,0.90823,0.1779,0.50445,0.23928,0.47269,0.0,0.02315,0.21558,4.06,0.06321,0.31174,0.28478,0.16023,0.977
48215021906,0.28584,0.22488,0.0501,-15856,-0.02705,-39300,543,0.44163,0.74714,30.0,0.32543,0.0,0.0,0.0,0.95558,0.2421,0.5304,0.2473,0.32577,0.37746,0.15203,0.17929,3.44,0.02859,0.37985,0.23698,0.18625,0.97685
48215021904,0.29577,0.37689,0.08353,-19016,-0.0136,-100800,505,0.4009,0.83971,33.2,0.38725,0.0,0.0,0.0,0.88388,0.16094,0.53871,0.18958,0.53803,0.1755,0.24558,0.1994,3.32,0.05211,0.24567,0.25016,0.07102,0.9767
48201231700,0.43596,0.1577,0.04738,-11842,-0.00912,-69600,799,0.61931,0.63277,30.8,0.4525,0.0,0.04565,0.00659,0.92138,0.36259,0.491,0.30082,0.36156,0.31477,0.07426,0.299,3.59,0.05378,0.35506,0.13978,0.27554,0.97656
48113010804,0.33801,0.23605,0.10745,-12464,-0.0,-183300,1001,0.46823,0.8608,24.9,0.58025,0.0,0.40761,0.0,0.57393,0.20035,0.59892,0.29798,0.46281,0.0,0.08113,0.7897,3.19,0.20723,0.37233,0.23435,0.1985,0.97641
48439100202,0.19255,0.28907,0.08129,-16808,-0.01981,-87900,939,0.67903,0.63913,33.7,0.25475,0.0,0.02066,0.0,0.94955,0.31463,0.46832,0.15921,0.37188,0.00678,0.07593,0.36023,3.69,0.03081,0.30447,0.21813,0.10469,0.97626
48141010359,0.29404,0.36895,0.04571,-16132,-0.00712,-118200,1264,0.42267,0.72242,41.8,0.34576,0.0,0.0,0.0,0.82874,0.33743,0.5169,0.12251,0.35386,0.16596,0.01266,0.02137,3.2,0.0,0.36032,0.20039,0.08504,0.97612
48201233104,0.41408,0.13409,0.03795,-13908,-0.03759,-67000,840,0.53446,0.72504,26.3,0.60714,0.0,0.0,0.0,0.91195,0.32182,0.55646,0.2193,0.37982,0.61369,0.11921,0.45614,3.83,0.05764,0.28707,0.11101,0.30367,0.97597
48127950400,0.36739,0.47075,0.17454,-15864,-0.00975,-69100,545,0.31419,0.84902,45.2,0.5566,0.0,0.0005,0.00554,0.8772,0.07293,0.57776,0.23816,0.56499,0.20524,0.37293,0.24234,2.76,0.11421,0.24962,0.2565,0.08319,0.97582
48329001500,0.2496,0.29454,0.04698,-17235,-0.0,-112200,1190,0.49217,0.83292,26.4,0.51568,0.0,0.20805,0.0,0.72212,0.15073,0.55077,0.23883,0.49344,0.16519,0.10602,0.41368,3.09,0.08274,0.32787,0.25825,0.19403,0.97568
48141010406,0.31658,0.41108,0.02623,-11026,-0.0,-84500,836,0.44732,0.71048,30.5,0.46096,0.0,0.0,0.0,0.98918,0.28194,0.48666,0.30321,0.38039,0.21868,0.21868,0.19096,3.77,0.08892,0.27368,0.27263,0.14009,0.97553
48505950303,0.11431,0.30562,0.0,-16307,-0.0,-83700,638,0.38772,0.84279,30.0,0.53005,0.0,0.0,0.0,1.0,0.19844,0.59563,0.34719,0.68319,0.10345,0.05977,0.23227,2.8,0.01956,0.19738,0.4531,0.09735,0.97538
48215022009,0.41572,0.33228,0.14078,-17182,-0.04852,-93100,393,0.53723,0.6912,34.8,0.59773,0.0,0.0,0.0,0.93391,0.13518,0.51486,0.23945,0.40709,0.34361,0.14053,0.16245,3.8,0.03376,0.28131,0.19088,0.11909,0.97524
48061011906,0.22622,0.50494,0.02373,-19394,-0.0,-50800,549,0.23609,0.91488,48.8,0.41111,0.0,0.0,0.03141,0.83614,0.12363,0.51707,0.12346,0.4294,0.51145,0.2271,0.2321,2.71,0.07037,0.26309,0.43056,0.23843,0.97509
48215021308,0.46167,0.31,0.1147,-12884,-0.0,-108500,642,0.51102,0.72759,25.6,0.32791,0.0,0.00087,0.0,0.98172,0.36829,0.50914,0.21375,0.32201,0.0,0.03265,0.61875,2.87,0.0325,0.42559,0.21258,0.04151,0.97495
48439104503,0.30639,0.24444,0.11694,-14473,-0.01728,-78000,918,0.60612,0.67068,30.9,0.48534,0.0,0.01692,0.03684,0.94135,0.2056,0.48195,0.17901,0.42231,0.0,0.09598,0.21235,3.28,0.0321,0.40639,0.24088,0.14703,0.9748
48201221000,0.30915,0.24203,0.07081,-13283,-0.0,-78600,1002,0.47957,0.73593,29.1,0.51044,0.0,0.09282,0.0,0.85489,0.27669,0.53668,0.32739,0.29782,0.02128,0.09277,0.44934,3.52,0.06473,0.38517,0.30249,0.25583,0.97465
48201211501,0.27199,0.30263,0.06441,-15624,-0.0,-66100,653,0.48269,0.71491,34.7,0.25948,0.0,0.01075,0.0,0.95198,0.3492,0.50638,0.19956,0.40792,0.0,0.088,0.47588,3.26,0.16557,0.40665,0.14888,0.15921,0.97451
48479001202,0.42813,0.34878,0.03049,-8835,-0.0,-89000,661,0.49621,0.73145,27.9,0.39948,0.0,0.00811,0.0,0.98184,0.26141,0.52898,0.2175,0.41258,0.08259,0.13281,0.71042,3.33,0.26641,0.35819,0.30943,0.07925,0.97436
48201320602,0.37714,0.22748,0.04741,-13424,-0.00592,-91000,811,0.57239,0.70322,28.5,0.51892,0.0,0.02274,0.0,0.94084,0.37467,0.48564,0.23669,0.33892,0.00542,0.08373,0.62919,3.41,0.17094,0.36442,0.21949,0.3054,0.97421
48201221701,0.16965,0.04945,0.08419,-14803,-0.0,-97800,1092,0.54377,0.70815,35.6,0.54292,0.0,0.00244,0.0,0.98493,0.38261,0.54134,0.19712,0.4911,0.1189,0.02739,0.41003,3.37,0.09547,0.46843,0.21159,0.14907,0.97407
48215021600,0.47836,0.30865,0.03833,-11247,-0.0,-51800,605,0.49444,0.74395,35.5,0.45039,0.0,0.0,0.0,0.97946,0.24152,0.49279,0.28449,0.37048,0.01725,0.07764,0.52611,3.19,0.17849,0.36268,0.33801,0.07823,0.97392
48427950404,0.19762,0.3375,0.10586,-14034,-0.0,-55000,587,0.51434,0.64988,30.0,0.41565,0.0,0.0,0.0,1.0,0.21856,0.50152,0.19688,0.51259,0.03383,0.24469,0.09792,3.76,0.15729,0.36562,0.28967,0.08753,0.97377
48141010413,0.11596,0.26667,0.0,-14587,-0.0,-83000,735,0.58982,0.702,27.8,0.31176,0.0,0.0,0.0,0.99813,0.50376,0.40835,0.33725,0.32056,0.14706,0.0,0.65882,3.15,0.0,0.40773,0.19512,0.26829,0.97363
48479001502,0.20639,0.41974,0.10664,-15773,-0.0,-96100,797,0.38633,0.8246,35.7,0.48017,0.0,0.00263,0.0,0.95308,0.25711,0.54681,0.18416,0.45795,0.04498,0.12523,0.58791,3.17,0.0959,0.28546,0.39392,0.08302,0.97348
48201222501,0.39952,0.08351,0.0,-11452,-0.00651,-120900,866,0.59458,0.65095,26.7,0.5461,0.00181,0.03445,0.02841,0.92475,0.50771,0.51919,0.33189,0.36407,0.0,0.10659,0.71584,3.59,0.20174,0.48867,0.32416,0.20922,0.97333
48439104702,0.30009,0.23426,0.06304,-12052,-0.0,-82600,960,0.57907,0.72214,27.1,0.30645,0.0,0.03612,0.00772,0.90769,0.23164,0.50232,0.13313,0.2977,0.01795,0.0339,0.55315,3.34,0.09598,0.3356,0.2977,0.2765,0.97319
48061012203,0.33834,0.1441,0.04063,-10441,-0.0,-58800,719,0.49,0.61166,23.7,0.25859,0.0,0.0,0.0,0.9981,0.27357,0.49144,0.19052,0.45398,0.2656,0.24964,0.04255,4.58,0.04642,0.5561,0.42292,0.16996,0.97304
48201211502,0.38157,0.29014,0.06,-13091,-0.0,-73400,816,0.55544,0.65929,29.8,0.42265,0.0,0.03594,0.0,0.95453,0.30751,0.4977,0.20155,0.37561,0.0,0.07194,0.54817,3.6,0.05648,0.40645,0.26268,0.26759,0.97289
48215024208,0.30528,0.33478,0.06358,-17076,-0.0,-133400,549,0.39137,0.77447,32.0,0.21692,0.0,0.0,0.0233,0.83584,0.12124,0.51528,0.12261,0.32407,0.22507,0.2036,0.16435,3.36,0.08348,0.41947,0.2356,0.25103,0.97275
48141003100,0.24351,0.41012,0.09971,-16847,-0.02686,-85400,452,0.29926,0.85751,39.6,0.52349,0.0905,0.0,0.0,0.87195,0.1431,0.60045,0.28099,0.58679,0.0,0.11274,0.31715,3.19,0.12293,0.2179,0.23429,0.04047,0.9726
48061011702,0.52254,0.3872,0.01985,-9187,-0.0,-39500,773,0.45078,0.75021,29.0,0.29167,0.0,0.0,0.0,0.99972,0.0896,0.50264,0.27983,0.4783,0.01431,0.12023,0.33189,3.89,0.02169,0.2943,0.33655,0.05111,0.97245
48029171000,0.28862,0.34502,0.11625,-15258,-0.00369,-56500,860,0.41075,0.76266,28.8,0.49582,0.0,0.00766,0.0,0.98843,0.16882,0.56019,0.32472,0.49067,0.0,0.07298,0.37515,3.93,0.14022,0.2944,0.21575,0.17751,0.97231
48297950200,0.24399,0.40751,0.03291,-15008,-0.01012,-67400,710,0.46198,0.79897,32.6,0.55652,0.0,0.00344,0.01031,0.70962,0.05246,0.53651,0.30202,0.44764,0.11987,0.23196,0.32803,3.27,0.10838,0.23818,0.25524,0.13874,0.97216
48201223002,0.28132,0.2806,0.01251,-12866,-0.0,-104100,956,0.61073,0.65842,28.3,0.36919,0.0,0.07612,0.01269,0.85823,0.37269,0.45512,0.16761,0.21853,0.0,0.02658,0.56874,2.97,0.1064,0.37615,0.20348,0.44022,0.97201
48061013600,0.2416,0.39693,0.06787,-17996,-0.0,-50900,715,0.36106,0.85957,39.2,0.46038,0.0,0.00296,0.00037,0.89837,0.2533,0.5595,0.19367,0.50877,0.04589,0.17484,0.51103,2.43,0.05561,0.23899,0.30088,0.13596,0.97187
48201321800,0.12645,0.2361,0.0678,-18287,-0.03555,-90700,948,0.50528,0.7301,30.1,0.23765,0.0,0.00414,0.0,0.96641,0.19585,0.53912,0.19052,0.42857,0.01433,0.07504,0.28988,3.96,0.02644,0.32856,0.2026,0.18649,0.97172
48479001402,0.41721,0.30094,0.04243,-16497,-0.02576,-69400,688,0.45413,0.78168,26.6,0.5995,0.0,0.00709,0.0,0.96886,0.26079,0.54548,0.32084,0.50753,0.16107,0.04474,0.4918,3.8,0.07377,0.25994,0.22241,0.07943,0.97158
48215022112,0.47968,0.17324,0.03255,-7606,-0.0,-46000,489,0.49893,0.69811,21.4,0.3209,0.0,0.0,0.0,1.0,0.21735,0.47388,0.21027,0.46851,0.25052,0.13711,0.28674,4.94,0.01195,0.34881,0.24504,0.07506,0.97143
48141010412,0.46958,0.42653,0.05174,-14080,-0.0098,-80000,738,0.45668,0.71339,29.2,0.61592,0.0,0.0,0.00516,0.99484,0.3174,0.49366,0.27506,0.35857,0.26693,0.12755,0.43029,3.5,0.02336,0.28015,0.27561,0.18931,0.97128
48215024212,0.55851,0.16229,0.07241,-10014,-0.0,-57700,485,0.36429,0.74581,18.0,0.3038,0.0,0.0,0.0,0.99477,0.26253,0.55267,0.21547,0.5364,0.18793,0.09894,0.16575,4.49,0.04075,0.3483,0.44397,0.1432,0.97114
48113009303,0.21628,0.29104,0.0059,-13668,-0.0,-74200,1131,0.53247,0.67659,29.4,0.47143,0.0,0.15013,0.0,0.83282,0.25242,0.49313,0.19738,0.37599,0.0,0.07714,0.31923,3.96,0.00906,0.33333,0.22427,0.36873,0.97099
48201211101,0.36732,0.20746,0.05887,-12279,-0.0,-42000,714,0.38462,0.78114,41.1,0.49373,0.0,0.36666,0.0,0.62006,0.20769,0.65726,0.42541,0.563,0.0813,0.22493,0.65501,3.49,0.06876,0.38359,0.26784,0.04229,0.97084
48061010900,0.3264,0.39806,0.1457,-13361,-0.0,-69000,592,0.48858,0.73736,39.6,0.52439,0.0,0.01132,0.00302,0.91849,0.24856,0.48679,0.11456,0.38953,0.0,0.27054,0.61359,2.57,0.15146,0.40679,0.3314,0.09109,0.9707
48427950601,0.45031,0.37019,0.23282,-12125,-0.01579,-81800,523,0.37224,0.74871,26.4,0.70505,0.0,0.0,0.0,1.0,0.24231,0.51647,0.36426,0.56551,0.15562,0.06722,0.23791,3.63,0.11747,0.3602,0.3408,0.06799,0.97055
48215022109,0.18015,0.33747,0.0365,-17083,-0.0,-85200,495,0.33682,0.75842,36.1,0.0,0.0,0.0,0.0,0.98612,0.09245,0.58417,0.01241,0.38414,0.18487,0.15336,0.05707,3.57,0.10794,0.28879,0.21057,0.20176,0.9704
48201321001,0.03617,0.40509,0.03392,-20602,-0.01566,-97100,872,0.44816,0.74476,47.1,0.34551,0.0,0.05308,0.0054,0.85728,0.3392,0.55531,0.19472,0.41331,0.0,0.11821,0.51859,3.08,0.07241,0.27718,0.36576,0.09144,0.97026
48215021002,0.37703,0.42798,0.05405,-16773,-0.0,-89600,501,0.36329,0.84589,51.8,0.62431,0.0,0.0102,0.0,0.8221,0.22567,0.53768,0.17284,0.53445,0.25721,0.1918,0.37586,2.18,0.18107,0.21022,0.25042,0.0437,0.97011
